time,open,high,low,close,volume
2025-01-13,48180.0,49080.0,48090.0,48810.0,462553
2025-01-14,48720.0,49170.0,48720.0,49170.0,329356
2025-01-15,49620.0,49620.0,49080.0,49620.0,331944
2025-01-16,49440.0,49980.0,48540.0,48720.0,572692
2025-01-17,48630.0,49620.0,48000.0,48180.0,638356
2025-01-20,48360.0,48900.0,48360.0,48810.0,200734
2025-01-21,49080.0,49080.0,48270.0,48360.0,258460
2025-01-22,48630.0,48810.0,48360.0,48450.0,201578
2025-01-23,48720.0,48810.0,48360.0,48720.0,235547
2025-01-24,48450.0,48810.0,48450.0,48540.0,303212
2025-02-03,48360.0,48540.0,47460.0,47550.0,599809
2025-02-04,47640.0,47820.0,47280.0,47550.0,438773
2025-02-05,47640.0,47910.0,47550.0,47910.0,270329
2025-02-06,48000.0,48000.0,47550.0,47550.0,353492
2025-02-07,47550.0,47640.0,47190.0,47280.0,768918
2025-02-10,47100.0,47280.0,46920.0,47100.0,645306
2025-02-11,47010.0,47100.0,46460.0,46550.0,748820
2025-02-12,46650.0,46920.0,46650.0,46830.0,90829
2025-02-13,46830.0,46920.0,46650.0,46650.0,275121
2025-02-14,47280.0,47280.0,46460.0,46550.0,669129
2025-02-17,46460.0,46550.0,46010.0,46100.0,1116717
2025-02-18,46100.0,46460.0,46010.0,46190.0,489998
2025-02-19,46190.0,46370.0,46100.0,46280.0,871238
2025-02-20,46460.0,46550.0,46280.0,46370.0,580621
2025-02-21,46550.0,47100.0,46370.0,46740.0,752662
2025-02-24,46740.0,47280.0,46740.0,47280.0,714423
2025-02-25,48270.0,48270.0,47010.0,47280.0,484840
2025-02-26,47370.0,47370.0,46920.0,47100.0,648180
2025-02-27,47100.0,47190.0,46740.0,47100.0,457504
2025-02-28,46920.0,47190.0,46460.0,46460.0,929250
2025-03-03,46920.0,46920.0,46460.0,46650.0,580641
2025-03-04,46650.0,47010.0,46460.0,46920.0,736474
2025-03-05,46920.0,47010.0,46550.0,46740.0,480945
2025-03-06,46740.0,46830.0,46280.0,46370.0,1209978
2025-03-07,46830.0,46920.0,46100.0,46190.0,1426240
2025-03-10,46460.0,46650.0,46010.0,46370.0,1215216
2025-03-11,46280.0,46370.0,45920.0,46190.0,1573015
2025-03-12,46010.0,46460.0,46010.0,46100.0,1576565
2025-03-13,46100.0,46460.0,46010.0,46100.0,1125931
2025-03-14,46280.0,47280.0,46190.0,46550.0,1389247
2025-03-17,46920.0,47010.0,46370.0,46550.0,739736
2025-03-18,46550.0,46830.0,46100.0,46100.0,1621031
2025-03-19,46280.0,46280.0,45830.0,45830.0,2189365
2025-03-20,45920.0,46100.0,45560.0,45650.0,1385485
2025-03-21,45830.0,45830.0,45380.0,45380.0,1205632
2025-03-24,45380.0,45470.0,45020.0,45020.0,1550897
2025-03-25,45200.0,45290.0,44710.0,44710.0,1606302
2025-03-26,44710.0,45200.0,44570.0,44710.0,1264845
2025-03-27,44710.0,44840.0,44620.0,44710.0,988961
2025-03-28,44750.0,44840.0,44390.0,44480.0,1141601
2025-03-31,44430.0,44570.0,44120.0,44120.0,1126907
2025-04-01,44250.0,44750.0,44070.0,44520.0,957252
2025-04-02,44570.0,44620.0,44300.0,44480.0,630634
2025-04-03,43580.0,43580.0,41370.0,41370.0,3158944
2025-04-04,38480.0,40460.0,38480.0,39110.0,3851521
