time,open,high,low,close,volume
2025-01-13,55800.0,56880.0,55700.0,56490.0,3793651
2025-01-14,56490.0,56680.0,55800.0,56390.0,2919301
2025-01-15,56580.0,57080.0,55990.0,56490.0,3243475
2025-01-16,56390.0,57180.0,56190.0,56980.0,3795657
2025-01-17,56490.0,56980.0,56390.0,56880.0,2703470
2025-01-20,56880.0,57080.0,56490.0,56680.0,2218939
2025-01-21,56880.0,57370.0,56390.0,56880.0,3422893
2025-01-22,57080.0,57180.0,56580.0,56580.0,3105097
2025-01-23,56490.0,58660.0,56490.0,58360.0,5661722
2025-01-24,58360.0,59250.0,57770.0,59250.0,6760582
2025-02-03,58160.0,58750.0,57670.0,58750.0,5160264
2025-02-04,59050.0,59050.0,58160.0,58750.0,3640401
2025-02-05,58750.0,58950.0,58260.0,58560.0,2782352
2025-02-06,58660.0,58750.0,57870.0,58260.0,4151144
2025-02-07,58060.0,58160.0,56980.0,58060.0,6959361
2025-02-10,57470.0,57470.0,56580.0,56580.0,5929539
2025-02-11,56580.0,56580.0,55600.0,55600.0,5990105
2025-02-12,55990.0,56490.0,55600.0,55600.0,4851864
2025-02-13,55200.0,55200.0,54020.0,54020.0,11359816
2025-02-14,54320.0,54510.0,53040.0,54420.0,11180612
2025-02-17,54420.0,54420.0,53330.0,53330.0,5939777
2025-02-18,53230.0,54220.0,53040.0,53730.0,4501805
2025-02-19,53920.0,55300.0,53630.0,55010.0,7551249
2025-02-20,55110.0,55890.0,54910.0,55890.0,6198922
2025-02-21,55990.0,57470.0,55800.0,57270.0,10130322
2025-02-24,57270.0,57670.0,56490.0,57570.0,6248568
2025-02-25,57270.0,57570.0,56580.0,57470.0,7932855
2025-02-26,57470.0,58260.0,56980.0,57870.0,4981065
2025-02-27,57870.0,57970.0,57370.0,57770.0,3225515
2025-02-28,57180.0,57870.0,56980.0,57470.0,5285879
2025-03-03,57370.0,58260.0,56980.0,57970.0,5941106
2025-03-04,57870.0,59050.0,57570.0,58660.0,6418646
2025-03-05,58950.0,59350.0,58460.0,58750.0,7193772
2025-03-06,58950.0,61020.0,58750.0,61020.0,13459391
2025-03-07,60920.0,61120.0,60430.0,61020.0,5408360
2025-03-10,61120.0,61420.0,60530.0,61320.0,8130427
2025-03-11,60530.0,62300.0,60530.0,62110.0,9583971
2025-03-12,62110.0,62110.0,61020.0,61810.0,8822656
2025-03-13,61810.0,61910.0,60330.0,60630.0,7331367
2025-03-14,60630.0,61420.0,60330.0,60630.0,8763578
2025-03-17,60820.0,61120.0,60530.0,61120.0,3543755
2025-03-18,61320.0,61610.0,60530.0,60920.0,5352042
2025-03-19,60330.0,60530.0,58160.0,58660.0,13424048
2025-03-20,58950.0,59150.0,58160.0,59150.0,4066186
2025-03-21,59150.0,59440.0,58560.0,59440.0,3132058
