time,open,high,low,close,volume
2025-02-12,27910.0,27980.0,27710.0,27780.0,4837638
2025-02-13,27640.0,28330.0,27640.0,28020.0,6950223
2025-02-14,28120.0,28360.0,27780.0,27810.0,5519296
2025-02-17,27780.0,27880.0,27540.0,27540.0,5956037
2025-02-18,27540.0,28120.0,27470.0,27640.0,6543060
2025-02-19,27810.0,28090.0,27740.0,27780.0,6139321
2025-02-20,28150.0,28150.0,27740.0,28020.0,5268398
2025-02-21,28020.0,28460.0,27780.0,28460.0,7716185
2025-02-24,28460.0,28770.0,28360.0,28740.0,6769600
2025-02-25,28770.0,28880.0,28390.0,28700.0,5733870
2025-02-26,28670.0,28670.0,28190.0,28360.0,9436550
2025-02-27,28290.0,28500.0,28020.0,28460.0,6083313
2025-02-28,28330.0,28530.0,28120.0,28460.0,5533431
2025-03-03,28260.0,28290.0,28020.0,28290.0,7678076
2025-03-04,28120.0,28670.0,27980.0,28530.0,7448848
2025-03-05,28530.0,28980.0,28220.0,28260.0,7817274
2025-03-06,28390.0,28640.0,28260.0,28570.0,5642756
2025-03-07,28600.0,29080.0,28570.0,29080.0,10864605
2025-03-10,29290.0,29290.0,28880.0,29120.0,9167879
2025-03-11,28810.0,29220.0,28670.0,29220.0,6947250
2025-03-12,29360.0,29700.0,29010.0,29250.0,9356474
2025-03-13,29290.0,29290.0,28910.0,29010.0,7919960
2025-03-14,28840.0,29010.0,28670.0,29010.0,7791977
2025-03-17,29010.0,29220.0,28940.0,29220.0,3463093
2025-03-18,29420.0,29420.0,28770.0,28810.0,5411069
2025-03-19,28740.0,28810.0,28390.0,28500.0,8672576
2025-03-20,28500.0,28670.0,28120.0,28530.0,8814711
2025-03-21,28530.0,28570.0,28150.0,28570.0,7364566
2025-03-24,28390.0,28670.0,28190.0,28670.0,6855120
2025-03-25,28770.0,29010.0,28600.0,29010.0,5040042
2025-03-26,28980.0,29120.0,28530.0,28640.0,5473162
