time,open,high,low,close,volume
2025-02-12,38500.0,38850.0,38300.0,38650.0,8553900
2025-02-13,38500.0,38800.0,38400.0,38800.0,4741600
2025-02-14,39300.0,39300.0,38250.0,38250.0,8007000
2025-02-17,38250.0,38500.0,38100.0,38300.0,6088300
2025-02-18,38300.0,39150.0,38150.0,38650.0,8042000
2025-02-19,38650.0,39100.0,38500.0,38750.0,7478000
2025-02-20,38900.0,39050.0,38550.0,38750.0,7041600
2025-02-21,38750.0,38950.0,38300.0,38850.0,8170200
2025-02-24,38850.0,39600.0,38700.0,39400.0,7261100
2025-02-25,39500.0,39700.0,39250.0,39250.0,6148600
2025-02-26,39250.0,39350.0,38550.0,38550.0,15149500
2025-02-27,38550.0,38650.0,38100.0,38300.0,12864400
2025-02-28,38250.0,38700.0,38250.0,38250.0,5601900
2025-03-03,38350.0,38850.0,38350.0,38850.0,5444600
2025-03-04,38650.0,39400.0,38500.0,39200.0,9150800
2025-03-05,39300.0,39700.0,38800.0,38800.0,9606400
2025-03-06,38850.0,39550.0,38750.0,39500.0,7514100
2025-03-07,39650.0,39900.0,39400.0,39750.0,11663800
2025-03-10,40000.0,40300.0,39200.0,40000.0,15036900
2025-03-11,39400.0,39900.0,39400.0,39900.0,5687100
2025-03-12,40000.0,40050.0,39300.0,39750.0,10908500
2025-03-13,39650.0,39700.0,38950.0,39000.0,16107200
2025-03-14,38800.0,39050.0,38350.0,38850.0,12595200
2025-03-17,39000.0,39200.0,38500.0,38850.0,5677600
2025-03-18,38950.0,39100.0,38400.0,38400.0,6627800
2025-03-19,38400.0,38600.0,37900.0,38400.0,12163700
2025-03-20,38400.0,39000.0,38100.0,38900.0,8974900
2025-03-21,38950.0,39000.0,38350.0,38650.0,6529400
2025-03-24,38700.0,38700.0,37900.0,38600.0,9208700
2025-03-25,38750.0,38800.0,38350.0,38650.0,5559800
2025-03-26,38650.0,39200.0,38450.0,38600.0,10412200
2025-03-27,38400.0,38600.0,38150.0,38250.0,5286900
2025-03-28,38250.0,38700.0,37950.0,38250.0,6500900
2025-03-31,38000.0,38750.0,37950.0,38300.0,7858700
2025-04-01,38650.0,39700.0,38300.0,39700.0,12024400
2025-04-02,39650.0,39750.0,39250.0,39250.0,8155200
2025-04-03,38100.0,38500.0,36550.0,36550.0,90990400
2025-04-04,34100.0,37500.0,34100.0,37400.0,38581000
2025-04-08,36000.0,36900.0,34800.0,34800.0,50377200
2025-04-09,33000.0,36000.0,32400.0,33100.0,30887500
2025-04-10,35400.0,35400.0,35400.0,35400.0,231100
2025-04-11,35400.0,37850.0,35400.0,37850.0,45803600
2025-04-14,37950.0,38500.0,37550.0,37800.0,12950500
2025-04-15,37450.0,38450.0,37100.0,38450.0,16839800
2025-04-16,38600.0,38850.0,38050.0,38150.0,9915900
2025-04-17,38000.0,38500.0,37950.0,38300.0,12994500
2025-04-18,38600.0,39150.0,38500.0,38550.0,14439400
2025-04-21,38550.0,41200.0,37850.0,40450.0,34146600
2025-04-22,40450.0,40650.0,37650.0,40650.0,32019500
2025-04-23,41050.0,41200.0,40150.0,40200.0,13621800
2025-04-24,40200.0,40450.0,39500.0,40200.0,13836900
2025-04-25,40200.0,40500.0,39150.0,39150.0,23650700
2025-04-28,39250.0,39300.0,38750.0,39250.0,9043800
2025-04-29,39200.0,39400.0,38900.0,39100.0,4551800
2025-05-05,39200.0,39650.0,38950.0,39500.0,5167000
2025-05-06,39400.0,39700.0,38850.0,38850.0,8137000
2025-05-07,38950.0,39150.0,38550.0,38850.0,9004500
2025-05-08,38850.0,39600.0,38750.0,39500.0,9549200
2025-05-09,39400.0,40150.0,39300.0,39750.0,15287300
2025-05-12,39800.0,40050.0,39750.0,40000.0,17745900
2025-05-13,40350.0,40400.0,39600.0,40100.0,13378200
2025-05-14,40200.0,40300.0,39700.0,40000.0,11857000
2025-05-15,40200.0,41100.0,40050.0,40700.0,18297100
2025-05-16,40700.0,40750.0,39800.0,39800.0,8322100
2025-05-19,39500.0,39650.0,38950.0,39000.0,15035800
2025-05-20,39000.0,39650.0,39000.0,39500.0,10361100
2025-05-21,39500.0,42250.0,39500.0,41800.0,39103400
2025-05-22,41750.0,42000.0,41000.0,41100.0,9149500
2025-05-23,41100.0,41800.0,40800.0,41800.0,10650200
2025-05-26,41500.0,41750.0,40300.0,41550.0,10359000
2025-05-27,41550.0,42100.0,41100.0,41500.0,8067700
2025-05-28,41700.0,41700.0,41050.0,41050.0,7824600
2025-05-29,41150.0,41400.0,40750.0,41300.0,7364400
2025-05-30,41350.0,41350.0,40550.0,40700.0,8819800
2025-06-02,40700.0,42200.0,40500.0,41800.0,11981200
2025-06-03,41900.0,42000.0,41550.0,41600.0,5967100
2025-06-04,41700.0,41750.0,41000.0,41000.0,7724000
2025-06-05,41000.0,41900.0,41000.0,41350.0,10652000
2025-06-06,41300.0,42450.0,41100.0,41750.0,15985000
2025-06-09,41950.0,42200.0,41600.0,41950.0,7225300
2025-06-10,42100.0,44000.0,42000.0,42900.0,15151600
2025-06-11,43150.0,43300.0,42600.0,42850.0,6729600
2025-06-12,43200.0,45750.0,43200.0,45000.0,20238200
2025-06-13,44700.0,45200.0,44250.0,44900.0,13819300
2025-06-16,44600.0,45500.0,44550.0,45500.0,8042500
2025-06-17,45550.0,46400.0,45500.0,46000.0,8798900
2025-06-18,46000.0,47800.0,45700.0,47200.0,12882100
2025-06-19,47200.0,47450.0,46700.0,47150.0,8489700
2025-06-20,47300.0,47500.0,46150.0,46600.0,10921500
2025-06-23,46250.0,47200.0,46150.0,46450.0,6599000
2025-06-24,46850.0,47200.0,46150.0,46500.0,10511600
2025-06-25,46500.0,47350.0,46450.0,46800.0,6595600
2025-06-26,47000.0,47200.0,46200.0,46800.0,9648600
2025-06-27,47050.0,47100.0,46350.0,46350.0,5470600
2025-06-30,46600.0,47050.0,46350.0,46700.0,6019100
2025-07-01,46800.0,46950.0,46450.0,46950.0,6104200
2025-07-02,47300.0,48100.0,47000.0,47550.0,9449300
2025-07-03,47400.0,47700.0,46400.0,46650.0,14989200
