time,open,high,low,close,volume
2025-01-13,60630.0,61030.0,60500.0,61030.0,938736
2025-01-14,61030.0,61030.0,60560.0,60900.0,678628
2025-01-15,61030.0,61030.0,60700.0,60700.0,446062
2025-01-16,61030.0,61890.0,60960.0,61560.0,2461599
2025-01-17,61560.0,61760.0,61230.0,61430.0,1124326
2025-01-20,61290.0,61430.0,60830.0,60900.0,1763550
2025-01-21,61160.0,61160.0,60630.0,60700.0,1266355
2025-01-22,61100.0,61100.0,60560.0,60560.0,979719
2025-01-23,60630.0,61690.0,60630.0,61430.0,1686458
2025-01-24,61160.0,61760.0,61160.0,61490.0,945437
2025-02-03,61290.0,61360.0,60830.0,60830.0,1436966
2025-02-04,61160.0,61230.0,60900.0,61100.0,855942
2025-02-05,61100.0,61630.0,61100.0,61490.0,1346904
2025-02-06,61630.0,62030.0,61560.0,61690.0,1352924
2025-02-07,61690.0,61890.0,61430.0,61760.0,2262521
2025-02-10,61690.0,61690.0,61030.0,61230.0,2299299
2025-02-11,61230.0,61290.0,60900.0,61030.0,1040604
2025-02-12,61030.0,61430.0,60760.0,60760.0,1057688
2025-02-13,61030.0,61030.0,60700.0,60830.0,863094
2025-02-14,61230.0,61230.0,60760.0,60830.0,948437
2025-02-17,60760.0,61100.0,60760.0,60830.0,788528
2025-02-18,60830.0,61100.0,60700.0,60830.0,1067903
2025-02-19,60830.0,60900.0,60630.0,60900.0,1510842
2025-02-20,61230.0,61290.0,60900.0,60900.0,1638352
2025-02-21,61160.0,61830.0,61160.0,61830.0,2515484
2025-02-24,61960.0,62090.0,61560.0,62090.0,1957924
2025-02-25,62090.0,62160.0,61430.0,61490.0,1928951
2025-02-26,61490.0,61690.0,61230.0,61290.0,771099
2025-02-27,63020.0,63350.0,62420.0,62420.0,5035025
2025-02-28,62560.0,62560.0,61960.0,61960.0,2073877
2025-03-03,62090.0,62090.0,61760.0,61960.0,1252949
2025-03-04,61890.0,62030.0,61560.0,61760.0,2501823
2025-03-05,61760.0,62290.0,61760.0,61760.0,1822854
2025-03-06,62090.0,62560.0,61890.0,62090.0,2359429
2025-03-07,62160.0,63290.0,62090.0,63150.0,4003619
2025-03-10,64019.99999999999,64680.00000000001,63820.0,64280.0,4434646
2025-03-11,63750.0,64280.0,63490.0,64280.0,3644714
2025-03-12,65519.99999999999,68110.0,65129.99999999999,66220.0,7581491
2025-03-13,66720.0,66720.0,64730.00000000001,65030.0,4514555
2025-03-14,64930.00000000001,66320.0,64930.00000000001,65519.99999999999,4929265
2025-03-17,65519.99999999999,66820.0,65519.99999999999,66820.0,4946897
2025-03-18,67310.0,67310.0,66320.0,66320.0,3663486
2025-03-19,66720.0,66720.0,66020.0,66020.0,3679899
2025-03-20,66020.0,66520.0,65720.0,66320.0,1693378
2025-03-21,66520.0,66520.0,65519.99999999999,65519.99999999999,1707373
2025-03-24,65820.0,66020.0,65030.0,66020.0,1983215
2025-03-25,66020.0,66120.0,65720.0,65720.0,2031082
2025-03-26,65920.0,66120.0,65330.0,65330.0,1511026
2025-03-27,65330.0,65430.00000000001,65030.0,65030.0,905213
2025-03-28,65030.0,65230.00000000001,64330.0,64330.0,1656783
2025-03-31,64230.00000000001,64730.00000000001,63540.0,63540.0,1775079
2025-04-01,64230.00000000001,64830.0,63540.0,64040.00000000001,1720587
2025-04-02,64530.0,65519.99999999999,64129.99999999999,64330.0,2334069
2025-04-03,63540.0,63940.0,59870.0,59870.0,9818714
2025-04-04,56290.0,59570.0,55800.0,59570.0,11892239
2025-04-08,59370.0,59370.0,55400.0,55400.0,7191341
2025-04-09,51630.0,59270.0,51630.0,52120.0,9007761
2025-04-10,55700.0,55700.0,55700.0,55700.0,175351
2025-04-11,59370.0,59470.0,57580.0,59370.0,8074134
2025-04-14,59570.0,59570.0,58280.0,58870.0,3624722
2025-04-15,58670.0,60460.0,57880.0,59570.0,5640640
2025-04-16,59270.0,59870.0,58580.0,58870.0,2632706
2025-04-17,58870.0,58870.0,57680.0,57680.0,3155687
2025-04-18,58280.0,59170.0,57680.0,57680.0,2169852
2025-04-21,58080.0,58480.0,57680.0,57780.0,1294415
2025-04-22,57680.0,58380.0,54310.0,58080.0,3860343
2025-04-23,58970.0,58970.0,57580.0,57580.0,1930757
2025-04-24,57780.0,58180.0,57580.0,57780.0,1864710
2025-04-25,57780.0,58580.0,57090.0,57090.0,3685216
2025-04-28,57280.0,57880.0,57090.0,57090.0,1657552
2025-04-29,57280.0,58080.0,56890.0,56890.0,2437717
2025-05-05,57090.0,57580.0,56590.0,56690.0,2105718
2025-05-06,56890.0,57580.0,56590.0,56590.0,2998281
2025-05-07,56690.0,57090.0,56590.0,56590.0,2419087
2025-05-08,56990.0,57280.0,56490.0,56690.0,3026860
2025-05-09,56890.0,57190.0,56190.0,56190.0,5848894
2025-05-12,56590.0,56890.0,55800.0,56190.0,6007242
2025-05-13,56690.0,56890.0,56190.0,56390.0,7406543
2025-05-14,56790.0,58380.0,56790.0,58280.0,8033608
2025-05-15,58870.0,59370.0,58280.0,58280.0,8083606
2025-05-16,58380.0,58580.0,57090.0,57090.0,8381977
2025-05-19,56990.0,57190.0,56590.0,56590.0,4795918
2025-05-20,56590.0,56990.0,56390.0,56690.0,3875082
2025-05-21,57090.0,57480.0,56590.0,56690.0,5168505
2025-05-22,56690.0,56990.0,56490.0,56490.0,3701203
2025-05-23,56490.0,57090.0,56290.0,56390.0,3554951
2025-05-26,56490.0,56590.0,55600.0,56590.0,4737429
2025-05-27,56390.0,56790.0,56290.0,56390.0,5557215
2025-05-28,56690.0,57190.0,56390.0,56390.0,4959537
2025-05-29,56790.0,56790.0,56290.0,56290.0,3911542
2025-05-30,56390.0,56490.0,55990.0,55990.0,3940554
2025-06-02,56090.0,56090.0,55700.0,55800.0,3232645
2025-06-03,56290.0,56490.0,55990.0,56390.0,3370416
2025-06-04,56490.0,56590.0,56090.0,56190.0,2695759
2025-06-05,56290.0,56390.0,55890.0,55890.0,2788584
2025-06-06,55890.0,56190.0,55700.0,55700.0,2536554
2025-06-09,55800.0,55990.0,55500.0,55500.0,2229030
2025-06-10,55600.0,55800.0,55500.0,55500.0,2235688
2025-06-11,55800.0,55800.0,55300.0,55300.0,2300663
2025-06-12,55600.0,55700.0,55300.0,55600.0,2566853
2025-06-13,55500.0,56690.0,55200.0,55800.0,5375563
2025-06-16,55800.0,56290.0,55800.0,56190.0,4344263
2025-06-17,56490.0,57090.0,56390.0,56790.0,5168205
2025-06-18,56790.0,56890.0,56090.0,56290.0,3428307
2025-06-19,56290.0,56590.0,56090.0,56190.0,2372564
2025-06-20,56290.0,56790.0,56090.0,56690.0,6892497
2025-06-23,56290.0,56490.0,56090.0,56190.0,2485826
2025-06-24,56490.0,56690.0,56190.0,56190.0,3513030
2025-06-25,56390.0,56490.0,56190.0,56190.0,2745087
2025-06-26,56290.0,56390.0,55990.0,55990.0,2847282
2025-06-27,56190.0,56890.0,55990.0,56290.0,4088599
2025-06-30,56590.0,56790.0,56490.0,56590.0,2959226
2025-07-01,56790.0,58380.0,56690.0,57780.0,10063516
2025-07-02,57880.0,58180.0,57280.0,57580.0,2921604
2025-07-03,57680.0,58380.0,57280.0,57480.0,7406255
2025-07-04,57480.0,58380.0,57380.0,57980.0,4856776
2025-07-07,58080.0,58480.0,57780.0,58180.0,8065549
2025-07-08,58380.0,59070.0,58180.0,58580.0,10404990
2025-07-09,58970.0,61360.0,58970.0,61060.0,16474683
2025-07-10,61360.0,61360.0,60560.0,60960.0,8166436
2025-07-11,61060.0,62650.0,61060.0,62250.0,12718706
2025-07-14,62450.0,62450.0,60560.0,61950.0,6488467
2025-07-15,61950.0,62150.0,60960.0,60960.0,6329827
2025-07-16,60960.0,61650.0,60660.0,61360.0,7612148
2025-07-17,61360.0,62250.0,61360.0,61750.0,10002629
2025-07-18,61850.0,62150.0,61360.0,61450.0,6924692
2025-07-21,61750.0,62250.0,60860.0,60860.0,6147587
2025-07-22,60860.0,61750.0,60460.0,61750.0,4912448
2025-07-23,62050.0,62150.0,61360.0,61650.0,5096822
2025-07-24,61750.0,63040.0,61450.0,61650.0,8723746
2025-07-25,61650.0,62050.0,61450.0,61550.0,4984788
2025-07-28,61750.0,62550.0,61650.0,62350.0,10496568
2025-07-29,62740.0,62740.0,60560.0,60560.0,10608513
2025-07-30,60560.0,61450.0,59970.0,60460.0,7282600
2025-07-31,61060.0,61260.0,59670.0,59770.0,6077831
2025-08-01,59870.0,60160.0,59270.0,59770.0,4763193
2025-08-04,59670.0,60960.0,59570.0,60660.0,4468217
2025-08-05,61060.0,63240.0,60760.0,61060.0,18607660
2025-08-06,61650.0,62350.0,61450.0,61850.0,4685719
2025-08-07,62450.0,62450.0,60860.0,61260.0,9509430
2025-08-08,61750.0,62840.0,61160.0,61450.0,10690824
2025-08-11,61650.0,62740.0,61650.0,62050.0,7276190
2025-08-12,62350.0,64330.0,62250.0,62550.0,12145378
2025-08-13,63040.0,63140.0,61550.0,62050.0,7530834
2025-08-14,63240.0,65820.0,62840.0,64730.00000000001,19031114
2025-08-15,66910.0,67010.0,63740.0,63840.0,16686938
2025-08-18,64330.0,65129.99999999999,63540.0,64040.00000000001,8310087
2025-08-19,64040.00000000001,64930.00000000001,63740.0,63740.0,9202625
2025-08-20,64040.00000000001,64129.99999999999,61750.0,62550.0,10551682
2025-08-21,62840.0,64530.0,62840.0,63740.0,9648977
2025-08-22,63540.0,66720.0,63240.0,64129.99999999999,18963941
2025-08-25,65330.0,65330.0,62940.0,63140.0,7761134
2025-08-26,63140.0,64530.0,62450.0,64129.99999999999,7996194
2025-08-27,64530.0,68600.0,64530.0,68600.0,31104601
2025-08-28,69000.0,70090.0,68210.0,68500.0,8814793
2025-08-29,68700.0,69600.0,68010.0,68110.0,14710787
2025-09-03,68300.0,68300.0,66520.0,66520.0,14234980
2025-09-04,67010.0,68500.0,66420.0,68400.0,8952641
2025-09-05,69000.0,69100.0,67010.0,67010.0,11059084
2025-09-08,66620.0,67010.0,64830.0,64830.0,11267729
2025-09-09,65030.0,65720.0,64040.00000000001,64430.00000000001,6203308
2025-09-10,65129.99999999999,65519.99999999999,64330.0,65330.0,5013842
2025-09-11,65129.99999999999,65519.99999999999,63740.0,65230.00000000001,6357770
