time,open,high,low,close,volume
2025-01-13,20470.0,20760.0,20470.0,20680.0,4628922
2025-01-14,20680.0,20720.0,20470.0,20600.0,5066348
2025-01-15,20760.0,20850.0,20600.0,20800.0,7428403
2025-01-16,20760.0,20930.0,20640.0,20760.0,5009160
2025-01-17,20760.0,20890.0,20720.0,20850.0,2381475
2025-01-20,20850.0,20930.0,20720.0,20890.0,4008919
2025-01-21,20930.0,20970.0,20760.0,20850.0,4346037
2025-01-22,20890.0,20890.0,20720.0,20760.0,2791121
2025-01-23,20800.0,21220.0,20800.0,21140.0,8900937
2025-01-24,21050.0,21310.0,21050.0,21180.0,4902907
2025-02-03,20930.0,21140.0,20800.0,20970.0,4775193
2025-02-04,21100.0,21180.0,20930.0,21100.0,4908445
2025-02-05,21100.0,21220.0,21050.0,21220.0,7496156
2025-02-06,21310.0,21430.0,21220.0,21310.0,5599437
2025-02-07,21310.0,21560.0,21220.0,21470.0,9881521
2025-02-10,21430.0,21850.0,21310.0,21560.0,14041424
2025-02-11,21600.0,21680.0,21470.0,21600.0,5425579
2025-02-12,21640.0,21720.0,21430.0,21430.0,6795165
2025-02-13,21430.0,21510.0,21350.0,21470.0,5754059
2025-02-14,21680.0,21680.0,21470.0,21510.0,8144062
2025-02-17,21680.0,21680.0,21510.0,21560.0,5739729
2025-02-18,21560.0,21720.0,21510.0,21510.0,5161936
2025-02-19,21510.0,21640.0,21470.0,21560.0,5032732
2025-02-20,21600.0,21680.0,21510.0,21680.0,5714509
2025-02-21,21720.0,22020.0,21680.0,21890.0,12727607
2025-02-24,21760.0,21930.0,21760.0,21850.0,6403121
2025-02-25,21850.0,21930.0,21720.0,21720.0,6482543
2025-02-26,21760.0,21810.0,21680.0,21680.0,5061653
2025-02-27,21720.0,21810.0,21600.0,21810.0,5661613
2025-02-28,21720.0,21890.0,21560.0,21720.0,5475462
2025-03-03,21720.0,21760.0,21560.0,21720.0,5603548
2025-03-04,21640.0,21890.0,21560.0,21850.0,9964154
2025-03-05,21970.0,22270.0,21850.0,21850.0,11678487
2025-03-06,21930.0,22060.0,21850.0,22060.0,5076489
2025-03-07,22140.0,22390.0,22020.0,22270.0,10713039
2025-03-10,22310.0,22350.0,22060.0,22100.0,8502331
2025-03-11,21970.0,22100.0,21810.0,22100.0,9147708
