time,open,high,low,close,volume,is_ipo
2025-02-24,13520.0,14000.0,13520.0,13810.0,4155424,False
2025-02-25,12570.0,14290.0,12570.0,13810.0,7458748,False
2025-02-26,13520.0,14000.0,13520.0,13810.0,4094433,False
2025-02-27,13810.0,14190.0,13520.0,14100.0,8282031,False
2025-02-28,13710.0,14190.0,13710.0,13910.0,5533167,False
2025-03-03,14000.0,14190.0,13910.0,13910.0,6060898,False
2025-03-04,13430.0,14190.0,13430.0,13910.0,6129935,False
2025-03-05,12670.0,14100.0,12670.0,13620.0,4868473,False
2025-03-06,13430.0,13910.0,13430.0,13910.0,6432745,False
2025-03-07,12670.0,14760.0,12670.0,14290.0,15268486,False
2025-03-10,14290.0,14570.0,14190.0,14190.0,5042114,False
2025-03-11,14000.0,14290.0,13910.0,14290.0,7164900,False
2025-03-12,14290.0,14480.0,14000.0,14190.0,7560480,False
2025-03-13,13810.0,14480.0,13810.0,14000.0,7014434,False
2025-03-14,14000.0,14570.0,13910.0,14190.0,10457505,False
2025-03-17,14380.0,14860.0,14190.0,14860.0,11855823,False
2025-03-18,14570.0,14950.0,14480.0,14480.0,6721523,False
2025-03-19,14190.0,14570.0,13140.0,14380.0,5126340,False
2025-03-20,14480.0,14570.0,14100.0,14480.0,5380958,False
2025-03-21,13330.0,14570.0,13330.0,14290.0,2950551,False
2025-03-24,14190.0,14380.0,13910.0,14190.0,5514200,False
2025-03-25,14100.0,14480.0,14100.0,14290.0,4685980,False
2025-03-26,13910.0,14380.0,13910.0,14000.0,3761297,False
2025-03-27,13710.0,14100.0,13710.0,13910.0,5057919,False
2025-03-28,13810.0,14100.0,13520.0,13620.0,5266691,False
2025-03-31,13520.0,13810.0,13330.0,13520.0,5743346,False
2025-04-01,13430.0,13710.0,13330.0,13710.0,2361963,False
2025-04-02,13710.0,14000.0,13710.0,13710.0,3226353,False
2025-04-03,12950.0,13520.0,12380.0,12380.0,15538090,False
2025-04-04,12380.0,12380.0,11140.0,12000.0,16098497,False
2025-04-08,11050.0,12000.0,10860.0,10860.0,9856790,False
2025-04-09,9810.0,10860.0,9810.0,9810.0,15444974,False
2025-04-10,10760.0,10760.0,10760.0,10760.0,262308,False
2025-04-11,11710.0,11810.0,11050.0,11810.0,17199646,False
2025-04-14,11810.0,12000.0,10860.0,12000.0,6233260,False
2025-04-15,11900.0,12000.0,11520.0,11620.0,6620662,False
2025-04-16,11520.0,11900.0,11430.0,11710.0,4911683,False
2025-04-17,11620.0,12190.0,11240.0,12100.0,12259783,False
2025-04-18,12100.0,12380.0,12000.0,12100.0,9777098,False
2025-04-21,12000.0,12290.0,11810.0,11900.0,6727115,False
2025-04-22,11140.0,11900.0,10760.0,11620.0,15484598,False
2025-04-23,11620.0,12290.0,11620.0,11810.0,7131462,False
2025-04-24,11900.0,12190.0,11710.0,11900.0,5610623,False
2025-04-25,12000.0,12100.0,11710.0,11710.0,4846590,False
2025-04-28,11620.0,11900.0,11620.0,11810.0,2924297,False
2025-04-29,11810.0,11900.0,11620.0,11710.0,3138859,False
2025-05-05,11710.0,12000.0,11710.0,11900.0,3077929,False
2025-05-06,11810.0,12480.0,10860.0,12100.0,10001683,False
2025-05-07,12100.0,12570.0,12000.0,12290.0,8201840,False
2025-05-08,12290.0,12480.0,12100.0,12190.0,4471482,False
2025-05-09,12290.0,12570.0,12000.0,12190.0,8923288,False
