time,open,high,low,close,volume
2025-02-17,24160.0,24770.0,23900.0,24250.0,3435635
2025-02-18,24510.0,24510.0,24250.0,24340.0,1644250
2025-02-19,24510.0,24860.0,24250.0,24770.0,3587592
2025-02-20,24860.0,25560.0,24770.0,25210.0,5841664
2025-02-21,25210.0,25300.0,24770.0,24950.0,2715493
2025-02-24,24950.0,25650.0,24770.0,25650.0,4853997
2025-02-25,25740.0,26180.0,25560.0,26000.0,7064647
2025-02-26,25910.0,26610.0,25740.0,26000.0,6037247
2025-02-27,26090.0,26180.0,25650.0,26180.0,3994960
2025-02-28,26180.0,26530.0,25820.0,26000.0,4658155
2025-03-03,26000.0,26880.0,25650.0,26440.0,6817158
2025-03-04,26000.0,26790.0,25910.0,26610.0,5146704
2025-03-05,23990.0,27050.0,23990.0,26090.0,4169571
2025-03-06,26090.0,27400.0,26000.0,27140.0,7672728
2025-03-07,27310.0,27660.0,27140.0,27310.0,5270012
2025-03-10,27140.0,27750.0,26790.0,27140.0,4426087
2025-03-11,26960.0,27400.0,26610.0,27230.0,4999316
2025-03-12,27230.0,27580.0,27050.0,27050.0,3255257
2025-03-13,27050.0,27400.0,26610.0,26790.0,5577228
2025-03-14,24160.0,26960.0,24160.0,26700.0,3028000
2025-03-17,26790.0,26960.0,26530.0,26880.0,2258842
2025-03-18,26960.0,27140.0,26610.0,26610.0,2173169
2025-03-19,26610.0,26960.0,26440.0,26790.0,3523330
2025-03-20,26610.0,27580.0,26440.0,27050.0,4337652
2025-03-21,26700.0,27310.0,26530.0,27050.0,1921124
2025-03-24,26700.0,27490.0,26610.0,27490.0,3550651
2025-03-25,27490.0,27930.0,26960.0,27230.0,4798503
2025-03-26,27230.0,27230.0,26530.0,26610.0,3639992
2025-03-27,26610.0,26700.0,26180.0,26260.0,3607943
2025-03-28,26260.0,26700.0,25910.0,26260.0,3569748
2025-03-31,26350.0,26530.0,26000.0,26180.0,2718479
2025-04-01,26530.0,26530.0,26000.0,26350.0,1664204
2025-04-02,26350.0,26610.0,26260.0,26350.0,2526686
2025-04-03,25910.0,26180.0,23720.0,23720.0,11624342
2025-04-04,22590.0,23640.0,21360.0,23640.0,9459395
2025-04-08,23640.0,23640.0,21270.0,21270.0,8215052
2025-04-09,19170.0,21890.0,19170.0,19520.0,8283353
2025-04-10,21450.0,21450.0,21450.0,21450.0,558768
2025-04-11,23550.0,23550.0,21890.0,23020.0,9287166
