time,open,high,low,close,volume,is_ipo
2025-02-24,19960.0,20080.0,19890.0,19920.0,1564930,False
2025-02-25,19960.0,20110.0,19920.0,19960.0,1741150,False
2025-02-26,19920.0,20340.0,19920.0,19960.0,1991237,False
2025-02-27,20040.0,20110.0,19920.0,20040.0,1227938,False
2025-02-28,20040.0,20570.0,20040.0,20230.0,4053221,False
2025-03-03,20300.0,20340.0,20150.0,20190.0,1660376,False
2025-03-04,20230.0,20270.0,19890.0,19920.0,2565041,False
2025-03-05,19920.0,19960.0,19700.0,19700.0,2038237,False
2025-03-06,19740.0,19890.0,19700.0,19770.0,1272599,False
2025-03-07,19960.0,19960.0,19700.0,19740.0,2405755,False
2025-03-10,19770.0,19920.0,19700.0,19700.0,1252470,False
2025-03-11,19620.0,19770.0,19550.0,19770.0,1428131,False
2025-03-12,19770.0,19890.0,19620.0,19620.0,1705275,False
2025-03-13,19700.0,19770.0,19390.0,19390.0,2134948,False
2025-03-14,19390.0,19550.0,19170.0,19240.0,2596507,False
2025-03-17,19320.0,19430.0,19170.0,19240.0,1302176,False
2025-03-18,19280.0,19700.0,19240.0,19360.0,1125459,False
2025-03-19,19360.0,19470.0,19240.0,19320.0,766547,False
2025-03-20,19390.0,19430.0,19170.0,19240.0,919224,False
2025-03-21,19390.0,19430.0,19090.0,19170.0,904832,False
2025-03-24,19130.0,19210.0,18860.0,18940.0,1473875,False
2025-03-25,19090.0,19130.0,18900.0,18940.0,1498076,False
2025-03-26,19050.0,19620.0,19050.0,19320.0,1917726,False
2025-03-27,19360.0,19510.0,19170.0,19170.0,693609,False
2025-03-28,19170.0,19240.0,18980.0,19050.0,887247,False
2025-03-31,18940.0,18940.0,18710.0,18750.0,1596216,False
2025-04-01,18900.0,18940.0,18750.0,18790.0,769796,False
2025-04-02,18790.0,18980.0,18750.0,18750.0,1060875,False
2025-04-03,17540.0,18180.0,17460.0,17460.0,3048891,False
2025-04-04,16250.0,16440.0,16250.0,16290.0,5478692,False
2025-04-08,15150.0,15530.0,15150.0,15150.0,2240086,False
2025-04-09,14090.0,14550.0,14090.0,14090.0,6051274,False
2025-04-10,15080.0,15080.0,15080.0,15080.0,543086,False
2025-04-11,15640.0,15640.0,14810.0,15380.0,5929464,False
2025-04-14,15490.0,16440.0,15460.0,16440.0,2906009,False
2025-04-15,16520.0,16780.0,15910.0,16210.0,2516584,False
2025-04-16,16329.999999999998,16329.999999999998,15270.0,15460.0,2582286,False
2025-04-17,15110.0,15530.0,14920.0,15530.0,2427687,False
2025-04-18,15610.0,16329.999999999998,15610.0,16020.0,2389344,False
2025-04-21,16020.0,16329.999999999998,15910.0,16059.999999999998,1319165,False
2025-04-22,15910.0,15990.0,14960.0,15610.0,3494819,False
2025-04-23,15800.0,15910.0,15300.0,15530.0,1740240,False
2025-04-24,15610.0,15950.0,15570.0,15680.0,1845225,False
2025-04-25,15760.0,16140.0,15760.0,15760.0,1725976,False
2025-04-28,15870.0,16210.0,15760.0,15870.0,1737022,False
2025-04-29,15800.0,16020.0,15610.0,15800.0,2095819,False
2025-05-05,15950.0,16520.0,15760.0,16400.0,3453400,False
2025-05-06,16590.0,16630.0,16210.0,16360.0,2582927,False
2025-05-07,16400.0,16590.0,16329.999999999998,16520.0,2041492,False
2025-05-08,16590.0,16970.0,16590.0,16590.0,2401892,False
2025-05-09,16820.0,16890.0,16590.0,16670.0,1326847,False
2025-05-12,16740.0,16890.0,16670.0,16820.0,1330702,False
2025-05-13,17010.0,17050.0,16740.0,16860.0,1767079,False
2025-05-14,16890.0,16930.0,16670.0,16740.0,1753271,False
2025-05-15,16890.0,16970.0,16670.0,16710.0,3566205,False
2025-05-16,16820.0,16860.0,16590.0,16670.0,2011271,False
2025-05-19,16590.0,16740.0,16520.0,16630.0,1830424,False
2025-05-20,16550.0,16670.0,16360.0,16520.0,1511842,False
2025-05-21,16590.0,16740.0,16440.0,16480.0,1309763,False
2025-05-22,16360.0,16520.0,16360.0,16440.0,2726616,False
2025-05-23,16480.0,16520.0,16329.999999999998,16360.0,971014,False
2025-05-26,16400.0,16740.0,16059.999999999998,16710.0,2200968,False
2025-05-27,16740.0,17160.0,16670.0,17010.0,4403381,False
2025-05-28,17160.0,17540.0,17050.0,17050.0,3463232,False
2025-05-29,17240.0,17270.0,16820.0,16970.0,1539854,False
2025-05-30,16890.0,16930.0,16590.0,16630.0,2066343,False
2025-06-02,16590.0,17050.0,16520.0,16970.0,2236420,False
2025-06-03,17270.0,17770.0,17270.0,17420.0,5282812,False
2025-06-04,17500.0,17770.0,17390.0,17500.0,3066354,False
2025-06-05,17500.0,17610.0,17420.0,17580.0,1851053,False
2025-06-06,17580.0,17920.0,17350.0,17350.0,4822917,False
2025-06-09,17420.0,17420.0,16970.0,17050.0,1954406,False
2025-06-10,17120.0,17270.0,17080.0,17080.0,1042237,False
2025-06-11,17460.0,17730.0,17350.0,17540.0,2708828,False
2025-06-12,17770.0,17840.0,17580.0,17650.0,2586256,False
2025-06-13,17880.0,18370.0,17880.0,18030.0,7653025,False
2025-06-16,18370.0,19050.0,18370.0,18900.0,5240368,False
2025-06-17,18750.0,18750.0,18180.0,18260.0,4346225,False
2025-06-18,18560.0,18560.0,18030.0,18030.0,6277544,False
2025-06-19,18500.0,18550.0,18050.0,18250.0,3034296,False
2025-06-20,18500.0,18800.0,18300.0,18500.0,3846692,False
2025-06-23,19500.0,19500.0,18950.0,19100.0,5584291,False
2025-06-24,18450.0,18750.0,18200.0,18200.0,4536850,False
2025-06-25,18200.0,18250.0,17850.0,17850.0,3251131,False
2025-06-26,17950.0,18150.0,17750.0,18100.0,1924623,False
2025-06-27,18150.0,18150.0,17850.0,17850.0,1216821,False
2025-06-30,17850.0,18050.0,17850.0,17900.0,1477747,False
2025-07-01,17900.0,17950.0,17650.0,17700.0,2164478,False
2025-07-02,17750.0,17850.0,17700.0,17750.0,961700,False
2025-07-03,17850.0,18100.0,17750.0,17850.0,2476000,False
2025-07-04,18000.0,18000.0,17800.0,17900.0,1271000,False
2025-07-07,18050.0,18050.0,17850.0,17850.0,2032800,False
2025-07-08,17950.0,18000.0,17800.0,17900.0,2520700,False
2025-07-09,18000.0,18200.0,17900.0,18000.0,3035700,False
2025-07-10,18000.0,18400.0,18000.0,18250.0,4123900,False
2025-07-11,18300.0,18400.0,17950.0,18200.0,3502600,False
2025-07-14,18100.0,18200.0,17950.0,18150.0,2611600,False
2025-07-15,18100.0,18250.0,18000.0,18000.0,2695300,False
2025-07-16,18000.0,18150.0,17950.0,18050.0,1716000,False
2025-07-17,18100.0,18300.0,18050.0,18100.0,2823900,False
2025-07-18,18150.0,18450.0,18050.0,18300.0,4175000,False
2025-07-21,18400.0,18550.0,18050.0,18050.0,3158800,False
2025-07-22,18050.0,18100.0,17850.0,18000.0,3843600,False
2025-07-23,18100.0,18300.0,18050.0,18250.0,3425900,False
2025-07-24,18300.0,18550.0,18250.0,18350.0,4244700,False
2025-07-25,18400.0,18850.0,18400.0,18700.0,5255500,False
2025-07-28,18750.0,18900.0,18550.0,18650.0,4916000,False
2025-07-29,18750.0,19150.0,18100.0,18100.0,7596300,False
2025-07-30,18350.0,18450.0,17900.0,18050.0,3599400,False
2025-07-31,18200.0,18350.0,17950.0,18050.0,2906000,False
2025-08-01,18000.0,18650.0,17900.0,18300.0,7579200,False
2025-08-04,18050.0,18300.0,18050.0,18100.0,4774800,False
2025-08-05,18250.0,18350.0,17800.0,18000.0,8051300,False
2025-08-06,18100.0,18450.0,18000.0,18350.0,5711800,False
2025-08-07,18500.0,18550.0,18150.0,18200.0,5472600,False
2025-08-08,18300.0,19150.0,18300.0,18950.0,14913800,False
2025-08-11,19250.0,19250.0,18750.0,18800.0,6564400,False
2025-08-12,18950.0,19450.0,18750.0,18950.0,11039900,False
2025-08-13,19200.0,19200.0,18550.0,18700.0,6502500,False
2025-08-14,18900.0,18950.0,18600.0,18700.0,5537500,False
2025-08-15,18900.0,19300.0,18600.0,18700.0,7151000,False
2025-08-18,18900.0,19150.0,18700.0,19150.0,5189500,False
2025-08-19,19400.0,19600.0,19000.0,19000.0,5730900,False
2025-08-20,19000.0,19050.0,18200.0,18350.0,8056700,False
2025-08-21,18500.0,18500.0,18100.0,18100.0,3763100,False
2025-08-22,18100.0,18500.0,17800.0,17900.0,4785300,False
2025-08-25,18000.0,18100.0,17700.0,17700.0,3611200,False
2025-08-26,17700.0,18000.0,17650.0,17850.0,2777600,False
2025-08-27,18000.0,18250.0,17900.0,17900.0,2902600,False
2025-08-28,18100.0,18100.0,17900.0,17950.0,1929000,False
2025-08-29,18000.0,18100.0,17900.0,17950.0,2872400,False
2025-09-03,18100.0,18400.0,18000.0,18150.0,2768400,False
2025-09-04,18300.0,18600.0,18200.0,18350.0,3864800,False
2025-09-05,18550.0,18900.0,18350.0,18350.0,5005100,False
2025-09-08,18300.0,18450.0,17900.0,17900.0,4086900,False
2025-09-09,17900.0,18000.0,17650.0,17800.0,3994400,False
2025-09-10,17900.0,18000.0,17800.0,17950.0,1178600,False
2025-09-11,18000.0,18100.0,17700.0,17850.0,1904500,False
2025-09-12,17950.0,18300.0,17900.0,18100.0,2901000,False
2025-09-15,18200.0,18350.0,18100.0,18300.0,2782000,False
2025-09-16,18400.0,18450.0,18100.0,18150.0,3702600,False
2025-09-17,18250.0,18750.0,18250.0,18300.0,5403900,False
2025-09-18,18400.0,18400.0,18100.0,18200.0,2111100,False
2025-09-19,18250.0,18400.0,18200.0,18200.0,1609500,False
2025-09-22,18300.0,18600.0,18050.0,18150.0,3395600,False
2025-09-23,18100.0,18750.0,18100.0,18600.0,4357600,False
2025-09-24,18750.0,18750.0,18350.0,18600.0,2647400,False
2025-09-25,18700.0,19500.0,18700.0,19200.0,11004200,False
2025-09-26,19300.0,19300.0,18500.0,18500.0,4101500,False
2025-09-29,18650.0,18650.0,18400.0,18500.0,2635900,False
2025-09-30,18500.0,18550.0,17900.0,18150.0,5218900,False
2025-10-01,18150.0,18150.0,17950.0,18000.0,2961700,False
2025-10-02,18050.0,18200.0,17900.0,18000.0,2174400,False
2025-10-03,18000.0,18000.0,17750.0,17750.0,2889900,False
2025-10-06,17800.0,18200.0,17800.0,18200.0,2687800,False
2025-10-07,18250.0,18300.0,17900.0,17900.0,2213400,False
2025-10-08,18150.0,18250.0,17950.0,18050.0,2227000,False
2025-10-09,18200.0,18200.0,17900.0,18050.0,2248500,False
2025-10-10,18150.0,18200.0,17950.0,17950.0,1783900,False
2025-10-13,17850.0,17900.0,17750.0,17900.0,2824000,False
2025-10-14,17950.0,18000.0,17500.0,17500.0,5023100,False
2025-10-15,17600.0,17750.0,17350.0,17550.0,2207900,False
2025-10-16,17600.0,17700.0,17450.0,17500.0,1335200,False
2025-10-17,17500.0,17600.0,17350.0,17350.0,1748000,False
2025-10-20,17350.0,17500.0,16450.0,16600.0,2769200,False
2025-10-21,16650.0,17050.0,16450.0,17000.0,4124700,False
2025-10-22,17000.0,17250.0,16900.0,17250.0,1463600,False
2025-10-23,17450.0,17700.0,17350.0,17400.0,1301400,False
2025-10-24,17650.0,17650.0,17050.0,17200.0,1221600,False
2025-10-27,17400.0,17450.0,17100.0,17100.0,1130100,False
2025-10-28,17200.0,17350.0,16950.0,17300.0,1500800,False
2025-10-29,17300.0,17750.0,17300.0,17650.0,2699000,False
2025-10-30,17750.0,17750.0,17400.0,17450.0,1120300,False
2025-10-31,17550.0,18050.0,17550.0,17600.0,3386000,False
2025-11-03,17850.0,17900.0,17400.0,17400.0,1556600,False
2025-11-04,17450.0,17500.0,16850.0,17300.0,2576400,False
2025-11-05,17250.0,18150.0,17150.0,18000.0,6399000,False
2025-11-06,18100.0,18100.0,17600.0,17900.0,1583200,False
2025-11-07,17900.0,18200.0,17600.0,17600.0,4162800,False
2025-11-10,17700.0,17700.0,17300.0,17400.0,1496000,False
2025-11-11,17400.0,17500.0,17200.0,17250.0,1747900,False
2025-11-12,17350.0,17800.0,17350.0,17600.0,1741200,False
2025-11-13,17600.0,18500.0,17550.0,18500.0,8369300,False
2025-11-14,18500.0,18700.0,18350.0,18500.0,2954500,False
2025-11-17,18700.0,18700.0,18300.0,18700.0,3730600,False
2025-11-18,18750.0,18800.0,18400.0,18550.0,3284600,False
2025-11-19,18550.0,18650.0,18300.0,18350.0,3812400,False
2025-11-20,18500.0,18600.0,18100.0,18300.0,2862900,False
2025-11-21,18250.0,18300.0,17900.0,18000.0,2679900,False
2025-11-24,18100.0,18200.0,17850.0,17850.0,1546800,False
2025-11-25,18150.0,18850.0,18100.0,18500.0,8695600,False
2025-11-26,18700.0,19150.0,18650.0,19050.0,5238500,False
2025-11-27,19100.0,19150.0,18600.0,18600.0,3277500,False
2025-11-28,18750.0,19400.0,18750.0,18850.0,8734000,False
2025-12-01,19100.0,19250.0,18750.0,18750.0,2412900,False
2025-12-02,18850.0,19400.0,18800.0,19200.0,5564800,False
2025-12-03,19250.0,19250.0,18750.0,18750.0,4252400,False
2025-12-04,18950.0,19300.0,18800.0,19000.0,6575600,False
2025-12-05,19000.0,19350.0,18900.0,18900.0,3925200,False
2025-12-08,18950.0,19000.0,18350.0,18400.0,4693900,False
2025-12-09,18400.0,18500.0,17950.0,18100.0,4302900,False
2025-12-10,18150.0,18300.0,18050.0,18050.0,1701800,False
2025-12-11,18200.0,18300.0,17950.0,18000.0,1469900,False
2025-12-12,18000.0,18100.0,17400.0,17400.0,3843700,False
2025-12-15,17400.0,17950.0,17300.0,17850.0,3439400,False
2025-12-16,17800.0,18350.0,17600.0,18350.0,2304900,False
2025-12-17,18250.0,18600.0,18100.0,18350.0,2134500,False
2025-12-18,18350.0,18500.0,18250.0,18300.0,1271600,False
2025-12-19,18300.0,18550.0,18250.0,18250.0,1560700,False
2025-12-22,18250.0,18500.0,18250.0,18500.0,1352700,False
2025-12-23,18600.0,18850.0,18450.0,18450.0,3524200,False
2025-12-24,18500.0,18900.0,18500.0,18900.0,4089100,False
2025-12-25,18900.0,18950.0,18400.0,18400.0,1783000,False
2025-12-26,18350.0,18700.0,18200.0,18500.0,2005600,False
2025-12-29,18600.0,19200.0,18600.0,18950.0,3911600,False
2025-12-30,19100.0,19100.0,18650.0,18800.0,1876300,False
2025-12-31,18850.0,18850.0,18400.0,18400.0,1956100,False
2026-01-05,18600.0,19100.0,18400.0,18800.0,3823400,False
2026-01-06,18850.0,19400.0,18800.0,19200.0,7416900,False
2026-01-07,19300.0,20500.0,19250.0,20500.0,12372000,False
2026-01-08,21000.0,21500.0,20500.0,20750.0,13036900,False
2026-01-09,20650.0,21350.0,20200.0,20300.0,6804500,False
2026-01-12,20750.0,20750.0,19500.0,19700.0,8863000,False
2026-01-13,19850.0,21050.0,19700.0,21050.0,6912700,False
2026-01-14,21550.0,22100.0,20700.0,20900.0,12244100,False
2026-01-15,20900.0,21100.0,20300.0,20500.0,5422200,False
2026-01-16,20650.0,21300.0,20450.0,20600.0,5430000,False
2026-01-19,20900.0,21050.0,20400.0,20600.0,3024600,False
2026-01-20,20600.0,20850.0,20300.0,20300.0,4598700,False
2026-01-21,20100.0,20500.0,19350.0,20500.0,7474700,False
2026-01-22,20850.0,21150.0,20500.0,20850.0,7182700,False
2026-01-23,21000.0,21000.0,19650.0,19850.0,4295900,False
2026-01-26,19900.0,20850.0,19850.0,20400.0,6395900,False
2026-01-27,20400.0,21000.0,19900.0,20550.0,3686100,False
2026-01-28,20850.0,21450.0,20500.0,21000.0,8278300,False
2026-01-29,21100.0,21100.0,20500.0,20500.0,2513200,False
2026-01-30,20800.0,21400.0,20700.0,20750.0,4639700,False
2026-02-02,20600.0,21700.0,20300.0,21700.0,6909000,False
2026-02-03,22250.0,22900.0,21900.0,21900.0,11291800,False
2026-02-04,21900.0,23000.0,21700.0,22550.0,10273300,False
2026-02-05,22700.0,22750.0,21750.0,21750.0,4664400,False
2026-02-06,21300.0,21650.0,20700.0,20900.0,5997400,False
2026-02-09,21300.0,21300.0,20700.0,20900.0,2346900,False
2026-02-10,21000.0,21200.0,19600.0,19900.0,5347800,False
2026-02-11,19900.0,20200.0,19750.0,20150.0,2353300,False
2026-02-12,20500.0,20600.0,20100.0,20150.0,1154300,False
2026-02-13,20100.0,20200.0,19900.0,20050.0,1759500,False
2026-02-23,20600.0,21100.0,20550.0,21050.0,3593700,False
2026-02-24,21150.0,22000.0,20900.0,22000.0,6533700,False
2026-02-25,22200.0,22250.0,21700.0,21700.0,5811900,False
2026-02-26,21650.0,22600.0,21650.0,22500.0,7829600,False
2026-02-27,23000.0,24050.0,22950.0,24050.0,21985800,False
2026-03-02,25700.0,25700.0,25700.0,25700.0,2707900,False
2026-03-03,27450.0,27450.0,26000.0,27450.0,22315900,False
2026-03-04,28200.0,29350.0,27300.0,29350.0,29040300,False
2026-03-05,29750.0,31400.0,27850.0,28700.0,25968800,False
2026-03-06,29700.0,30700.0,28700.0,30700.0,24766900,False
2026-03-09,32700.000000000004,32700.000000000004,28600.0,28600.0,23510800,False
2026-03-10,27000.0,29000.0,26600.0,26600.0,14939700,False
2026-03-11,25500.0,27750.0,25100.0,27750.0,22483900,False
2026-03-12,28100.0,28150.0,26400.0,26500.0,11043400,False
2026-03-13,26800.0,27850.0,24650.0,24650.0,24641800,False
2026-03-16,24950.0,25100.0,22950.0,24100.0,23183100,False
