time,open,high,low,close,volume
2025-02-17,19100.0,19700.0,18950.0,19400.0,16261600
2025-02-18,19550.0,19650.0,19400.0,19450.0,13528300
2025-02-19,19550.0,20450.0,19500.0,20450.0,13361500
2025-02-20,20600.0,20700.0,20150.0,20450.0,6902600
2025-02-21,20350.0,20450.0,20100.0,20200.0,8721500
2025-02-24,20100.0,20700.0,20100.0,20500.0,7252000
2025-02-25,20700.0,20800.0,20550.0,20700.0,7345900
2025-02-26,20750.0,21100.0,20600.0,20800.0,8219600
2025-02-27,20800.0,20850.0,20500.0,20800.0,7792900
2025-02-28,20700.0,21300.0,20600.0,21300.0,8575100
2025-03-03,21500.0,22000.0,21200.0,21650.0,15236700
2025-03-04,21650.0,22350.0,21050.0,22250.0,13345900
2025-03-05,22400.0,22550.0,22000.0,22000.0,14659000
2025-03-06,22000.0,22350.0,20500.0,22200.0,41521400
2025-03-07,22200.0,22200.0,21500.0,21650.0,9353300
2025-03-10,21550.0,21700.0,21000.0,21050.0,11129700
2025-03-11,20900.0,21400.0,20700.0,21300.0,14057500
2025-03-12,21300.0,21350.0,20950.0,20950.0,10098600
2025-03-13,21000.0,21050.0,20300.0,20350.0,15367400
2025-03-14,20350.0,20550.0,20150.0,20150.0,6380100
2025-03-17,20150.0,20550.0,20150.0,20350.0,9470600
2025-03-18,20450.0,20600.0,20200.0,20300.0,9041100
2025-03-19,20200.0,20300.0,19900.0,19900.0,12600200
2025-03-20,20000.0,20000.0,19750.0,19950.0,6768900
2025-03-21,19900.0,20300.0,19900.0,20000.0,6057800
2025-03-24,20150.0,20200.0,19900.0,20100.0,4933400
2025-03-25,20200.0,20350.0,19800.0,19900.0,12049700
2025-03-26,19900.0,20000.0,19300.0,19500.0,8635700
2025-03-27,19600.0,19800.0,19350.0,19450.0,5553600
2025-03-28,19400.0,19650.0,19250.0,19500.0,5999700
2025-03-31,19250.0,19500.0,19000.0,19500.0,10124500
2025-04-01,19500.0,19650.0,19350.0,19550.0,5651600
2025-04-02,19700.0,20100.0,19700.0,19800.0,9402600
2025-04-03,19100.0,19400.0,18450.0,18450.0,14463700
2025-04-04,17650.0,18100.0,17250.0,18000.0,27078400
2025-04-08,17300.0,17500.0,16750.0,16750.0,8767800
2025-04-09,15600.0,16450.0,15600.0,15600.0,33903300
2025-04-10,16650.0,16650.0,16650.0,16650.0,322700
2025-04-11,17450.0,17800.0,16900.0,17800.0,11231200
2025-04-14,17800.0,18400.0,17650.0,18350.0,8023900
2025-04-15,18150.0,18450.0,17800.0,18250.0,9367400
2025-04-16,18100.0,18350.0,17950.0,18100.0,6328700
2025-04-17,17800.0,18100.0,17800.0,18100.0,5318900
2025-04-18,18200.0,19350.0,18150.0,18950.0,16376500
2025-04-21,19000.0,19250.0,18650.0,18800.0,5975800
2025-04-22,18700.0,19250.0,17500.0,18400.0,23564100
2025-04-23,18950.0,18950.0,18600.0,18850.0,5860500
2025-04-24,18900.0,19100.0,18450.0,18950.0,7551600
2025-04-25,19000.0,19050.0,18750.0,19050.0,5318700
2025-04-28,19100.0,19400.0,18900.0,19350.0,6789200
2025-04-29,19350.0,19350.0,18950.0,18950.0,8881500
2025-05-05,19100.0,19550.0,18850.0,19250.0,7109300
2025-05-06,19250.0,19400.0,18850.0,19000.0,11160700
2025-05-07,18950.0,19150.0,18900.0,19000.0,6537400
2025-05-08,19100.0,19300.0,18950.0,19250.0,6425300
2025-05-09,19350.0,19400.0,19100.0,19100.0,5208800
2025-05-12,19150.0,19350.0,19000.0,19250.0,5100400
2025-05-13,19450.0,19850.0,19300.0,19700.0,13250500
