time,open,high,low,close,volume
2025-02-17,16260.000000000002,16460.0,16219.999999999998,16260.000000000002,1306069
2025-02-18,16260.000000000002,16550.0,16260.000000000002,16309.999999999998,1136030
2025-02-19,16360.0,16750.0,16360.0,16750.0,1797804
2025-02-20,16840.0,16890.0,16550.0,16600.0,2096188
2025-02-21,16600.0,17040.0,16550.0,16750.0,2088104
2025-02-24,16750.0,16840.0,16510.0,16700.0,1207348
2025-02-25,16890.0,16890.0,16550.0,16650.0,1008116
2025-02-26,16650.0,16750.0,16550.0,16650.0,1179390
2025-02-27,16650.0,17090.0,16650.0,17040.0,4061042
2025-02-28,17090.0,17280.0,16990.0,17040.0,2225426
2025-03-03,17040.0,17180.0,16840.0,16940.0,1797888
2025-03-04,16940.0,16940.0,16600.0,16800.0,1950424
2025-03-05,16840.0,16840.0,16550.0,16550.0,1614156
2025-03-06,16650.0,16890.0,16550.0,16890.0,1853405
2025-03-07,16890.0,17330.0,16800.0,16990.0,3629431
2025-03-10,17140.0,17180.0,16650.0,16750.0,1548842
2025-03-11,16550.0,16940.0,16510.0,16890.0,2139236
2025-03-12,16940.0,16940.0,16700.0,16700.0,1216442
2025-03-13,16700.0,16990.0,16700.0,16700.0,1753826
2025-03-14,16700.0,16800.0,16600.0,16650.0,1249956
2025-03-17,16750.0,16800.0,16550.0,16650.0,1112388
2025-03-18,16650.0,17040.0,16600.0,16890.0,2501955
2025-03-19,16940.0,16940.0,16650.0,16700.0,1352467
2025-03-20,16700.0,16800.0,16460.0,16550.0,1460807
2025-03-21,16550.0,16600.0,16219.999999999998,16219.999999999998,2031550
2025-03-24,16219.999999999998,16360.0,15970.0,16070.0,1296744
2025-03-25,16120.000000000002,16360.0,16070.0,16309.999999999998,741706
2025-03-26,16309.999999999998,16360.0,16020.0,16020.0,675314
2025-03-27,16020.0,16120.000000000002,15930.0,16070.0,661466
2025-03-28,15880.0,16070.0,15880.0,15880.0,646310
2025-03-31,15880.0,16170.000000000002,15830.0,15930.0,951006
2025-04-01,15930.0,16120.000000000002,15930.0,15970.0,516018
2025-04-02,16070.0,16070.0,15970.0,15970.0,486444
2025-04-03,14860.0,15050.0,14860.0,14860.0,1620980
2025-04-04,13840.0,13940.0,13840.0,13840.0,2857273
2025-04-08,12880.0,13260.0,12880.0,12880.0,3487220
2025-04-09,12000.0,12680.0,12000.0,12000.0,3092543
2025-04-10,12830.0,12830.0,12830.0,12830.0,358551
2025-04-11,13700.0,13700.0,13410.0,13700.0,2172865
2025-04-14,14040.0,14620.0,13840.0,14620.0,1559973
2025-04-15,15100.0,15100.0,14620.0,14720.0,2395229
2025-04-16,14910.0,14960.0,14330.0,14330.0,878865
2025-04-17,14130.0,14570.0,14130.0,14380.0,628721
2025-04-18,14810.0,15250.0,14620.0,14760.0,1807643
2025-04-21,14910.0,15340.0,14860.0,15010.0,711388
2025-04-22,15100.0,15100.0,13990.0,14420.0,1253057
2025-04-23,14620.0,15050.0,14620.0,14910.0,1021334
2025-04-24,14910.0,15880.0,14910.0,15340.0,1267481
2025-04-25,15340.0,15340.0,14910.0,14960.0,621824
2025-04-28,14960.0,14960.0,14570.0,14570.0,564762
2025-04-29,14570.0,14860.0,14380.0,14570.0,725507
2025-05-05,14520.0,14860.0,14520.0,14810.0,426212
2025-05-06,13990.0,15200.0,13800.0,15200.0,3802836
2025-05-07,15100.0,15300.0,14760.0,15250.0,687248
2025-05-08,15250.0,15250.0,14760.0,15100.0,1323321
2025-05-09,15010.0,15010.0,14090.0,14620.0,1977275
2025-05-12,14720.0,14760.0,14230.0,14520.0,1478713
2025-05-13,14910.0,15150.0,14720.0,14720.0,2422292
2025-05-14,14720.0,14810.0,14470.0,14620.0,1240379
2025-05-15,14670.0,14670.0,13600.0,14230.0,3104953
2025-05-16,14230.0,14620.0,14230.0,14620.0,1265541
2025-05-19,14570.0,14570.0,14230.0,14230.0,669550
2025-05-20,14280.0,14910.0,14130.0,14810.0,2078606
2025-05-21,14810.0,14860.0,14420.0,14670.0,897508
2025-05-22,14620.0,14620.0,14330.0,14330.0,1135996
2025-05-23,14330.0,14420.0,14230.0,14380.0,465479
2025-05-26,14420.0,15340.0,14040.0,15340.0,3943249
2025-05-27,15830.0,15880.0,15490.0,15540.0,2682851
2025-05-28,15780.0,15780.0,15250.0,15250.0,1850254
2025-05-29,15490.0,15780.0,15250.0,15340.0,1484666
2025-05-30,15340.0,15540.0,15250.0,15340.0,1071275
2025-06-02,15340.0,15730.0,15050.0,15730.0,2242021
2025-06-03,15970.0,15970.0,15540.0,15680.0,1445884
2025-06-04,15590.0,16020.0,15540.0,15680.0,1482262
2025-06-05,15680.0,15930.0,15540.0,15880.0,1666463
2025-06-06,16020.0,16020.0,15540.0,15540.0,1387650
2025-06-09,15490.0,15540.0,15250.0,15250.0,1528379
2025-06-10,15250.0,15680.0,15250.0,15540.0,1143080
2025-06-11,15540.0,15880.0,15490.0,15630.0,553882
2025-06-12,15780.0,15930.0,15590.0,15780.0,980613
2025-06-13,15540.0,15730.0,15440.0,15540.0,1209150
2025-06-16,15590.0,16260.000000000002,15590.0,16070.0,2071698
2025-06-17,16170.000000000002,16360.0,16020.0,16020.0,1101221
2025-06-18,16120.000000000002,16219.999999999998,15830.0,16070.0,1183508
2025-06-19,16120.000000000002,16120.000000000002,15830.0,15830.0,679417
2025-06-20,15880.0,16890.0,15780.0,16890.0,3667556
2025-06-23,16990.0,17180.0,16600.0,17090.0,3945854
2025-06-24,17380.0,17860.0,17230.0,17470.0,3939168
2025-06-25,17470.0,17860.0,17230.0,17670.0,3204790
2025-06-26,17810.0,18390.0,17570.0,18250.0,3620743
2025-06-27,18590.0,19510.0,18350.0,19170.0,6543433
2025-06-30,19270.0,20480.0,19270.0,20480.0,6578774
2025-07-01,21300.0,21880.0,20430.0,21880.0,8837766
2025-07-02,22170.0,23380.0,21880.0,22850.0,8080154
2025-07-03,22310.0,23720.0,21250.0,21880.0,6749722
2025-07-04,21640.0,23140.0,21300.0,23140.0,3670433
2025-07-07,24490.0,24490.0,22750.0,22850.0,2708926
2025-07-08,23140.0,23230.0,22460.0,22800.0,3521517
2025-07-09,22940.0,22940.0,21830.0,22460.0,4650036
2025-07-10,22560.0,22610.0,21150.0,21490.0,6886680
2025-07-11,21490.0,21880.0,20810.0,21830.0,3651337
2025-07-14,21980.0,22610.0,21780.0,21780.0,2617595
2025-07-15,21980.0,21980.0,21490.0,21590.0,3617550
2025-07-16,21730.0,22270.0,21590.0,21880.0,3787327
2025-07-17,22070.0,23090.0,21930.0,22270.0,7488339
2025-07-18,22700.0,22700.0,21980.0,22220.0,3083782
2025-07-21,22220.0,23090.0,22070.0,22560.0,5481773
2025-07-22,23140.0,24110.0,22510.0,23090.0,8503464
2025-07-23,23380.0,23380.0,22220.0,23040.0,4050053
2025-07-24,23140.0,23140.0,22270.0,22560.0,3550652
2025-07-25,22610.0,24060.0,22610.0,23770.0,11455305
2025-07-28,24350.0,24540.0,23480.0,24060.0,5491571
2025-07-29,24400.0,24400.0,22410.0,22410.0,7929989
2025-07-30,22360.0,22460.0,20910.0,21690.0,9482487
2025-07-31,21980.0,22700.0,21730.0,22700.0,3788198
2025-08-01,22700.0,22800.0,21980.0,22170.0,2655670
2025-08-04,21880.0,23720.0,21880.0,23720.0,10865127
2025-08-05,24880.0,24880.0,22750.0,23520.0,7872791
2025-08-06,23770.0,25170.0,23620.0,25170.0,6808347
2025-08-07,26140.0,26910.0,25800.0,26910.0,8897150
2025-08-08,27300.0,27300.0,25650.0,26530.0,7244058
2025-08-11,26910.0,27010.0,25510.0,25700.0,5465330
2025-08-12,25610.0,26620.0,25610.0,26240.0,4500441
2025-08-13,26280.0,26280.0,25360.0,26240.0,6392098
