time,open,high,low,close,volume
2025-02-17,17820.0,17960.0,17680.0,17680.0,5524215
2025-02-18,17680.0,18150.0,17680.0,17780.0,4765730
2025-02-19,17870.0,18240.0,17780.0,18100.0,7631245
2025-02-20,18100.0,18520.0,17960.0,17960.0,8573606
2025-02-21,17920.0,17960.0,17680.0,17730.0,6169628
2025-02-24,17820.0,17920.0,17590.0,17920.0,5897286
2025-02-25,18100.0,18380.0,17920.0,18010.0,5622403
2025-02-26,18010.0,18100.0,17730.0,17780.0,5935823
2025-02-27,17780.0,18430.0,17730.0,18330.0,10165322
2025-02-28,18380.0,18800.0,18190.0,18430.0,12342637
2025-03-03,18520.0,18800.0,18430.0,18610.0,7936023
2025-03-04,18610.0,18980.0,18380.0,18610.0,11993257
2025-03-05,18700.0,18700.0,18100.0,18100.0,7883540
2025-03-06,18150.0,18520.0,18100.0,18520.0,6936118
2025-03-07,18660.0,19260.0,18610.0,18800.0,13639131
2025-03-10,18890.0,19170.0,18700.0,18890.0,8642558
2025-03-11,18610.0,19070.0,18470.0,19070.0,8570093
2025-03-12,18930.0,19030.0,18560.0,18980.0,11561901
2025-03-13,18930.0,19070.0,18330.0,18330.0,9164494
2025-03-14,18430.0,18980.0,18190.0,18700.0,10646857
2025-03-17,18930.0,19440.0,18660.0,19260.0,14468726
2025-03-18,19350.0,19400.0,18890.0,18980.0,7505033
2025-03-19,18980.0,19030.0,18800.0,19030.0,8008469
2025-03-20,19070.0,19070.0,18560.0,18700.0,5773860
2025-03-21,18660.0,18930.0,18660.0,18800.0,4485675
2025-03-24,18290.0,18610.0,17640.0,18520.0,25346741
2025-03-25,18520.0,18660.0,18240.0,18610.0,6139984
2025-03-26,18470.0,18660.0,18100.0,18330.0,8076034
2025-03-27,18240.0,18290.0,17960.0,18150.0,4413652
2025-03-28,18240.0,18240.0,17820.0,17870.0,4684306
2025-03-31,17680.0,18190.0,17680.0,17920.0,5631540
2025-04-01,17960.0,18150.0,17820.0,18010.0,2510694
2025-04-02,18150.0,18190.0,17920.0,18060.0,3294052
2025-04-03,17130.0,17550.0,16810.0,16810.0,7868421
2025-04-04,15650.0,16059.999999999998,15650.0,16059.999999999998,14505235
2025-04-08,14950.0,15460.0,14950.0,14950.0,2245595
2025-04-09,13930.0,14260.0,13930.0,13930.0,7904367
2025-04-10,14910.0,14910.0,14910.0,14910.0,4395363
2025-04-11,14070.0,15740.0,13930.0,15740.0,20961779
2025-04-14,15690.0,15880.0,15230.0,15880.0,8033014
2025-04-15,15460.0,15790.0,15000.0,15280.0,9226638
2025-04-16,15230.0,15320.0,14910.0,15280.0,7218168
2025-04-17,14910.0,15320.0,14770.0,15320.0,8562383
2025-04-18,15320.0,15560.0,15050.0,15180.0,6099231
2025-04-21,15090.0,15280.0,14860.0,15180.0,6085226
2025-04-22,14810.0,15000.0,14170.0,14170.0,12622150
2025-04-23,14580.0,14720.0,13930.0,14440.0,10474154
2025-04-24,14490.0,14720.0,14260.0,14720.0,7479286
2025-04-25,14720.0,14810.0,14400.0,14540.0,4435662
2025-04-28,14440.0,14540.0,14210.0,14540.0,5300580
2025-04-29,14400.0,14490.0,14170.0,14260.0,5955491
2025-05-05,14350.0,14580.0,14120.0,14490.0,5110162
2025-05-06,14630.0,15140.0,14580.0,14950.0,12057432
2025-05-07,14950.0,15560.0,14860.0,15370.0,12214294
2025-05-08,15460.0,15460.0,15090.0,15370.0,6140844
2025-05-09,15510.0,15880.0,15280.0,15420.0,8937799
2025-05-12,15460.0,15560.0,15180.0,15320.0,6231759
2025-05-13,15560.0,15560.0,15280.0,15280.0,6935603
2025-05-14,15320.0,15560.0,15000.0,15560.0,9715246
2025-05-15,15690.0,15930.0,15420.0,15560.0,7721623
2025-05-16,15560.0,15830.0,15280.0,15280.0,8636994
2025-05-19,15230.0,15650.0,15090.0,15460.0,6756783
2025-05-20,15560.0,15560.0,15230.0,15420.0,4235770
2025-05-21,15510.0,15560.0,15050.0,15510.0,8509174
2025-05-22,15460.0,15560.0,15140.0,15180.0,7177840
2025-05-23,15180.0,15280.0,14770.0,14910.0,8899068
2025-05-26,14950.0,15320.0,14490.0,15280.0,8227007
2025-05-27,15460.0,16340.0,15420.0,16300.0,24982530
2025-05-28,16390.0,16430.0,15930.0,16020.0,8384911
2025-05-29,16200.0,16570.0,15830.0,16250.0,14606754
2025-05-30,16300.0,16300.0,15690.0,15830.0,13891048
2025-06-02,15830.0,16900.0,15830.0,16900.0,25232797
2025-06-03,17130.0,17130.0,16710.0,16990.0,12921706
2025-06-04,17080.0,17450.0,16900.0,17080.0,12645921
2025-06-05,17130.0,17180.0,16760.0,16900.0,9057131
2025-06-06,16900.0,16900.0,16390.0,16480.0,14874068
2025-06-09,16430.0,16850.0,16390.0,16390.0,9761152
2025-06-10,16570.0,16670.0,16110.0,16430.0,6180682
2025-06-11,16530.0,16530.0,15970.0,16059.999999999998,7797181
2025-06-12,16160.0,16390.0,16059.999999999998,16110.0,5362485
2025-06-13,15790.0,15930.0,15280.0,15510.0,16053696
2025-06-16,15230.0,15930.0,15230.0,15930.0,5012819
2025-06-17,16020.0,16670.0,15830.0,16620.0,19155720
2025-06-18,16710.0,16900.0,16340.0,16570.0,11867696
2025-06-19,16530.0,16670.0,16250.0,16530.0,7516706
2025-06-20,16530.0,16850.0,16530.0,16670.0,11991699
2025-06-23,16480.0,16620.0,16250.0,16570.0,7279748
2025-06-24,16710.0,16940.0,16570.0,16570.0,10568810
2025-06-25,16570.0,16810.0,16390.0,16390.0,8290016
2025-06-26,16480.0,16480.0,16200.0,16340.0,4340666
2025-06-27,16430.0,16850.0,16340.0,16340.0,9967290
2025-06-30,16480.0,16810.0,16430.0,16710.0,11080080
2025-07-01,16710.0,16850.0,16200.0,16300.0,9722437
2025-07-02,16340.0,16480.0,16200.0,16430.0,5183917
