time,open,high,low,close,volume,is_ipo
2021-12-03,9210.0,9210.0,9210.0,9210.0,100,True
2021-12-06,9840.0,9840.0,9840.0,9840.0,200,True
2021-12-07,10510.0,10510.0,10510.0,10510.0,400,True
2021-12-08,11240.0,11240.0,11240.0,11240.0,5200,True
2021-12-09,12030.0,12030.0,12030.0,12030.0,2200,True
2021-12-10,12850.0,12850.0,12850.0,12850.0,33200,True
2021-12-13,13730.0,13730.0,13730.0,13730.0,5200,True
2021-12-14,14690.0,14690.0,14690.0,14690.0,156800,True
2021-12-15,15710.0,15710.0,15350.0,15710.0,914200,True
2021-12-16,16800.0,16800.0,16730.0,16800.0,888600,True
2021-12-17,17960.0,17970.0,16500.0,16500.0,2709700,True
2021-12-20,16420.0,16650.0,15960.0,16420.0,1388900,True
2021-12-21,16500.0,16730.0,15920.0,16090.0,1237100,True
2021-12-22,16110.0,16340.0,16000.0,16190.000000000002,1718000,True
2021-12-23,16110.0,16690.0,16110.0,16230.0,970700,True
2021-12-24,16690.0,16880.0,16230.0,16400.0,1133100,True
2021-12-27,16500.0,17530.0,16500.0,17070.0,880900,True
2021-12-28,17720.0,17720.0,16710.0,16880.0,1241200,True
2021-12-29,16960.0,17070.0,16309.999999999998,16309.999999999998,690500,True
2021-12-30,16379.999999999998,16650.0,16230.0,16270.0,1026400,True
2021-12-31,16460.0,16540.0,15770.0,15770.0,1539000,True
2022-01-04,15810.0,16860.0,15350.0,16860.0,17419300,True
2022-01-05,18030.0,18030.0,18030.0,18030.0,122800,True
2022-01-06,19260.0,19260.0,18610.0,19260.0,3017500,True
2022-01-07,19370.0,20600.0,19110.0,20600.0,1781200,True
2022-01-10,20830.0,21250.0,20330.0,20830.0,1540400,True
2022-01-11,20870.0,21020.0,20330.0,20450.0,1317000,True
2022-01-12,20450.0,21870.0,20330.0,21870.0,2089800,True
2022-01-13,22250.0,23360.0,22250.0,23360.0,3293400,True
2022-01-14,23360.0,23480.0,22790.0,23060.0,2041400,True
2022-01-17,23060.0,23250.0,21830.0,22830.0,2034300,True
2022-01-18,22640.0,23520.0,22250.0,23020.0,1882500,True
2022-01-19,23400.0,23790.0,23020.0,23400.0,2827500,True
2022-01-20,23210.0,23590.0,22480.0,22870.0,1812100,True
2022-01-21,22440.0,22830.0,22250.0,22370.0,1385500,True
2022-01-24,22210.0,22210.0,20830.0,20830.0,1098500,True
2022-01-25,19950.0,21180.0,19370.0,21100.0,3022400,True
2022-01-26,21290.0,21560.0,20530.0,20870.0,1282600,True
2022-01-27,20720.0,20990.0,20070.0,20680.0,925900,True
2022-01-28,20490.0,20640.0,19570.0,20640.0,888400,True
2022-02-07,20760.0,21100.0,20760.0,21100.0,909900,True
2022-02-08,21250.0,21640.0,20720.0,21290.0,1541700,True
2022-02-09,21410.0,21520.0,20790.0,20910.0,1148500,True
2022-02-10,20910.0,21290.0,20720.0,21250.0,1010000,True
2022-02-11,21410.0,21410.0,20720.0,21100.0,948400,True
2022-02-14,20720.0,21250.0,20720.0,21020.0,993200,True
2022-02-15,21290.0,21330.0,20760.0,20760.0,730700,True
2022-02-16,20870.0,21790.0,20720.0,21790.0,2275600,True
2022-02-17,21870.0,22870.0,21870.0,22600.0,1763900,True
