time,open,high,low,close,volume
2025-02-17,20570.0,21130.0,20570.0,20610.0,4178873
2025-02-18,20700.0,21040.0,20570.0,20700.0,1988958
2025-02-19,20740.0,20960.0,20570.0,20960.0,3356721
2025-02-20,21040.0,21090.0,20700.0,20830.0,1857023
2025-02-21,20780.0,20830.0,20610.0,20650.0,1961520
2025-02-24,20520.0,20650.0,20390.0,20610.0,2985064
2025-02-25,20610.0,21130.0,20570.0,20910.0,4440109
2025-02-26,20910.0,21040.0,20740.0,21000.0,1825440
2025-02-27,21040.0,21480.0,20910.0,21220.0,4496993
2025-02-28,21220.0,21220.0,20870.0,20870.0,2440656
2025-03-03,20870.0,21090.0,20740.0,20870.0,2243460
2025-03-04,20870.0,20870.0,20520.0,20780.0,2152716
2025-03-05,20700.0,20870.0,20440.0,20480.0,1801772
2025-03-06,20520.0,20610.0,20440.0,20570.0,1733446
2025-03-07,20650.0,20740.0,20480.0,20520.0,2119377
2025-03-10,20570.0,20830.0,20480.0,20610.0,2722124
2025-03-11,20440.0,20870.0,20350.0,20870.0,2259018
2025-03-12,20830.0,20960.0,20570.0,20610.0,2140512
2025-03-13,20650.0,20650.0,20090.0,20090.0,3198458
2025-03-14,20090.0,20170.0,19740.0,19830.0,2412479
2025-03-17,19960.0,20170.0,19910.0,20130.0,1442188
2025-03-18,20130.0,20570.0,20130.0,20220.0,1711422
2025-03-19,20310.0,20310.0,19870.0,20170.0,1323289
2025-03-20,20170.0,20310.0,19910.0,20000.0,1391989
2025-03-21,20090.0,20310.0,20000.0,20170.0,1488777
2025-03-24,20130.0,20130.0,19830.0,19910.0,1377422
2025-03-25,19740.0,20040.0,19740.0,20000.0,962047
2025-03-26,20000.0,20220.0,19910.0,20130.0,1059098
2025-03-27,20170.0,20170.0,20000.0,20130.0,653625
2025-03-28,20130.0,20130.0,19910.0,20000.0,887265
2025-03-31,19570.0,19780.0,19480.0,19650.0,1838560
2025-04-01,19740.0,19830.0,19650.0,19650.0,750049
2025-04-02,19650.0,19870.0,19650.0,19700.0,589429
2025-04-03,18440.0,19700.0,18350.0,18350.0,6015487
2025-04-04,17220.0,18650.0,17090.0,18440.0,4295633
2025-04-08,17220.0,18170.0,17170.0,17170.0,4019679
2025-04-09,16000.0,17170.0,16000.0,16040.0,3531251
2025-04-10,17130.0,17130.0,17130.0,17130.0,151154
2025-04-11,17650.0,18260.0,17350.0,18220.0,2431154
2025-04-14,18260.0,18700.0,18000.0,18700.0,2056360
2025-04-15,18350.0,18650.0,18040.0,18610.0,1553327
2025-04-16,18260.0,18700.0,18220.0,18260.0,821955
2025-04-17,18440.0,18440.0,18000.0,18260.0,996121
2025-04-18,18350.0,18570.0,18350.0,18390.0,930391
2025-04-21,18520.0,18740.0,18390.0,18440.0,1307629
2025-04-22,18480.0,18480.0,17170.0,17830.0,2634781
2025-04-23,18130.0,18170.0,17780.0,18000.0,853115
2025-04-24,18000.0,18310.0,17960.0,18090.0,846154
2025-04-25,18090.0,18520.0,18040.0,18090.0,1087908
2025-04-28,18220.0,18350.0,18090.0,18130.0,575703
2025-04-29,18130.0,18350.0,18090.0,18130.0,547064
2025-05-05,18220.0,18610.0,18040.0,18520.0,1111158
2025-05-06,18650.0,18830.0,18440.0,18480.0,1436960
2025-05-07,18260.0,19390.0,18260.0,19390.0,3600562
2025-05-08,19390.0,19740.0,19260.0,19520.0,2131850
2025-05-09,19570.0,19650.0,19220.0,19350.0,1262508
2025-05-12,19520.0,19610.0,19090.0,19260.0,1479227
2025-05-13,19390.0,19480.0,19220.0,19260.0,1306739
2025-05-14,19310.0,19390.0,19170.0,19310.0,1422552
2025-05-15,19310.0,19780.0,19260.0,19350.0,1495309
2025-05-16,19350.0,19960.0,19260.0,19520.0,2255718
2025-05-19,19570.0,19740.0,19440.0,19570.0,1057441
2025-05-20,19570.0,19570.0,19220.0,19220.0,1620430
2025-05-21,19220.0,19390.0,18870.0,19130.0,1877319
2025-05-22,19000.0,19440.0,19000.0,19170.0,1914470
2025-05-23,19390.0,19390.0,19090.0,19260.0,914572
2025-05-26,19260.0,19780.0,18960.0,19780.0,2683334
2025-05-27,20090.0,20310.0,19870.0,20090.0,4635387
2025-05-28,20260.0,20260.0,19650.0,19830.0,1968106
2025-05-29,19830.0,19910.0,19570.0,19650.0,2524255
2025-05-30,19650.0,19780.0,19130.0,19170.0,2983096
2025-06-02,19170.0,20260.0,19170.0,20090.0,4354309
2025-06-03,20170.0,20220.0,20040.0,20040.0,2519008
2025-06-04,20090.0,20520.0,19960.0,20350.0,4660897
2025-06-05,20350.0,20480.0,19870.0,20310.0,2789890
2025-06-06,20310.0,20480.0,19870.0,19910.0,2111604
2025-06-09,19830.0,20000.0,19480.0,19650.0,2275727
2025-06-10,19650.0,19960.0,19520.0,19780.0,1943294
2025-06-11,19780.0,19830.0,19480.0,19780.0,1154235
2025-06-12,19780.0,19830.0,19570.0,19650.0,1444367
2025-06-13,19440.0,19480.0,19000.0,19040.0,3479092
2025-06-16,19130.0,19350.0,19090.0,19350.0,992549
2025-06-17,19440.0,19650.0,19350.0,19390.0,1136834
2025-06-18,19440.0,19480.0,19220.0,19220.0,1381598
2025-06-19,19480.0,19480.0,19170.0,19260.0,1317619
2025-06-20,19220.0,19480.0,19220.0,19260.0,1233341
2025-06-23,19170.0,19170.0,18910.0,19000.0,2066882
2025-06-24,19170.0,19260.0,18870.0,18870.0,3686075
2025-06-25,19040.0,19130.0,18960.0,19090.0,1673414
2025-06-26,19090.0,19130.0,18960.0,19000.0,1478034
2025-06-27,19000.0,19220.0,19000.0,19040.0,1616712
2025-06-30,19130.0,19130.0,18960.0,19040.0,1386617
