Ticker,time,open,high,low,close,volume,is_ipo,sma_20,sma_50,rsi_14,roc_3,vol_sma_20,buy_only_0_sig,%_vol_increase,vol_boom,signal,sell_only_0_sig,regime,prev_regime,Return_3D_pct,Return_5D_pct,Return_10D_pct,Return_20D_pct
ACB,2022-10-10,10670.0,11200.0,10670.0,10960.0,6476351,False,12876.0,13841.4,12.086687509083111,-10.090237899917964,3061419.7,1,111.55,True,1,0,-1,-1.0,6.751824817518248,12.043795620437956,4.288321167883212,10.492700729927007
ACB,2023-01-11,13840.0,14330.0,13750.0,14190.0,5342324,False,13351.0,12901.0,68.59450411421547,4.568901989683116,2441722.45,1,118.79,True,1,0,1,1.0,3.312191684284708,5.355884425651867,4.08738548273432,1.4094432699083863
ACB,2023-01-18,14830.0,15070.0,14710.0,14950.0,5439101,False,13638.5,13126.0,74.01636704881042,5.579096045197751,2562812.1,1,112.23,True,1,0,1,1.0,-0.4013377926421404,-1.2040133779264213,-3.3444816053511706,-2.5418060200668897
ACB,2023-01-19,14950.0,15240.0,14920.0,15240.0,5525817,False,13732.0,13187.6,76.61297486701973,3.9563437926330103,2744681.8,1,101.33,True,1,0,1,1.0,0.19685039370078738,-3.805774278215223,-5.774278215223097,-2.2965879265091864
ACB,2023-03-23,14130.0,14420.0,14040.0,14360.0,7080550,False,14390.5,14469.4,49.83011684850551,2.0611229566453337,3398345.05,1,108.35,True,1,0,-1,-1.0,-0.20891364902506965,0.4178272980501393,1.6713091922005572,-0.9749303621169917
ACB,2023-05-23,14770.0,15010.0,14660.0,14860.0,21726379,False,14493.0,14474.2,66.4921864182363,1.3642564802182733,4545879.25,1,377.94,True,1,0,1,1.0,-1.3458950201884252,-0.6056527590847914,2.9609690444145356,2.220726783310902
ACB,2023-05-29,14710.0,14830.0,14660.0,14740.0,16577082,False,14599.0,14499.2,57.87714885665396,0.0,6056023.95,1,173.73,True,1,0,1,1.0,1.8995929443690638,3.5278154681139755,2.1031207598371777,5.970149253731343
ACB,2023-05-31,14770.0,14890.0,14660.0,14890.0,29156480,False,14664.5,14521.0,64.10477188875687,1.568894952251032,8046105.95,1,262.37,True,1,0,1,1.0,2.4848891873740766,2.955003357958361,2.0147750167897915,5.104096709200806
ACB,2023-07-31,15790.0,16110.0,15760.0,16110.0,19225216,False,15482.0,15295.6,75.4803746181279,2.939297124600637,8010330.15,1,140.01,True,1,0,1,1.0,2.1725636250775917,3.4761018001241464,0.4345127250155183,-3.910614525139665
ACB,2023-11-14,15760.0,16070.0,15760.0,15930.0,10306368,False,15435.5,15574.2,58.4762352550045,0.6317119393556503,4956291.2,1,107.95,True,1,0,1,1.0,0.0,-0.4394224733207784,-3.515379786566227,-0.8788449466415568
ACB,2023-11-15,16140.0,16490.0,16110.0,16320.0,32344213,False,15477.5,15578.4,64.76988032691581,3.8167938931297662,6262930.05,1,416.44,True,1,0,1,1.0,-3.2475490196078436,-2.389705882352941,-5.147058823529411,-4.105392156862745
ACB,2023-12-19,16000.0,16210.0,16000.0,16180.0,11476459,False,15668.0,15634.0,64.11466469417869,2.469917669411026,5382830.8,1,113.2,True,1,0,1,1.0,0.6180469715698506,0.865265760197775,8.4672435105068,10.197775030902347
ACB,2024-01-02,16810.0,17370.0,16810.0,17160.0,13896933,False,16114.0,15788.2,79.26123063631914,4.954128440366956,6507204.7,1,113.56,True,1,0,1,1.0,4.0792540792540795,2.272727272727273,3.904428904428905,6.118881118881119
ACB,2024-01-04,17690.0,18000.0,17620.0,17760.0,23605373,False,16319.5,15879.6,84.64384854402901,5.903398926654746,7860611.0,1,200.3,True,1,0,1,1.0,-1.1824324324324325,-0.22522522522522523,1.1824324324324325,2.759009009009009
ACB,2024-01-12,17650.0,18390.0,17580.0,18110.0,25574880,False,16937.5,16200.4,79.61942205980984,3.190883190883187,11001490.8,1,132.47,True,1,0,1,1.0,-1.5461071231363888,0.5521811154058531,1.932633903920486,6.957482054113749
ACB,2024-02-05,18420.0,19650.0,18350.0,19510.0,28138723,False,18139.5,16973.2,77.36791972166472,7.9690094078583185,12432261.55,1,126.34,True,1,0,1,1.0,-2.152742183495643,-0.35879036391594055,-1.0763710917478215,-3.7929267042542283
ACB,2024-05-16,19650.0,19930.0,19510.0,19830.0,30211993,False,19142.0,19273.0,63.704071198997006,2.0061728395061706,8674966.75,1,248.27,True,1,0,1,1.0,-0.2017145738779627,0.7060010085728694,4.034291477559253,4.48814926878467
ACB,2024-05-24,19970.0,21190.0,19830.0,20530.0,33867112,False,19478.5,19353.4,72.16873690310521,3.7392622536634557,9297648.3,1,264.25,True,1,0,1,1.0,0.0,0.34096444227959083,0.0974184120798831,-0.0974184120798831
ACB,2024-07-17,20300.0,21050.0,20220.0,20470.0,28924392,False,20193.5,20201.4,57.904093420033256,2.094763092269325,7865975.6,1,267.72,True,1,1,1,-1.0,1.0258915486077185,-1.2212994626282363,0.19540791402051783,-3.859306301905227
ACB,2024-07-19,20720.0,21140.0,20600.0,20970.0,17087130,False,20216.5,20259.0,67.89619224597962,4.121151936444889,8488613.0,1,101.29,True,1,0,1,1.0,-3.5765379113018603,-3.9580352885073915,-4.57796852646638,-4.387219837863614
ACB,2024-09-20,20800.0,21560.0,20800.0,21430.0,34336295,False,20509.0,20241.6,71.24344454361426,4.689789936492428,6389218.55,1,437.41,True,1,0,1,1.0,2.1465235650956602,0.979934671021932,-0.979934671021932,1.773215118992067
ACB,2024-09-25,21720.0,21890.0,21560.0,21890.0,23028936,False,20690.5,20334.4,76.45861082053747,2.1465235650956593,7828039.1,1,194.19,True,1,0,1,1.0,-1.7359524897213339,-1.507537688442211,0.1827318410232983,-3.0607583371402467
ACB,2025-02-10,21430.0,21850.0,21310.0,21560.0,14041424,False,20970.5,21034.0,64.73216862580809,1.602262016965117,5692201.75,1,146.68,True,1,0,1,1.0,-0.4174397031539889,0.0,1.3450834879406308,2.504638218923933
ACB,2025-04-04,18970.0,19880.0,18800.0,19880.0,72266023,False,21682.5,21576.8,18.630727467870713,-8.639705882352944,12173762.5,1,493.62,True,1,0,-1,-1.0,-2.062374245472837,4.225352112676056,1.30784708249497,1.5090543259557343
ACB,2025-04-09,17340.0,19090.0,17340.0,18210.0,36870654,False,21308.5,21476.4,11.344403480298476,-9.762140733399406,15319725.95,1,140.67,True,1,0,-1,-1.0,13.783635365183965,11.477210323997804,12.850082372322898,11.971444261394838
ACB,2025-04-11,20720.0,20800.0,20010.0,20760.0,36003333,False,21131.0,21443.0,48.14633386171024,12.155591572123182,16334946.5,1,120.41,True,1,0,-1,-1.0,-2.2157996146435455,-1.3969171483622351,-3.8053949903660884,-0.1926782273603083
ACB,2025-05-15,21310.0,21430.0,20970.0,21350.0,24662474,False,20292.5,20938.4,64.05107682974743,4.708190289357539,9513323.8,1,159.24,True,1,0,1,1.0,0.18735362997658078,0.0,-0.234192037470726,-1.405152224824356
ACB,2025-06-20,21300.0,21750.0,21300.0,21450.0,15752600,False,21185.0,20739.2,62.40358460762746,1.1792452830188704,7777574.3,1,102.54,True,1,0,1,1.0,-0.9324009324009324,-1.1655011655011656,1.8648018648018647,5.594405594405594
ACB,2025-07-04,21450.0,22200.0,21450.0,21850.0,26955100,False,21247.5,20995.2,72.15243009772878,2.5821596244131495,9135225.0,1,195.07,True,1,0,1,1.0,2.745995423340961,3.8901601830663615,3.6613272311212817,5.263157894736842
ACB,2026-01-07,24200.0,24750.0,24100.0,24650.0,22731900,False,24020.0,24521.0,58.85069169205913,2.708333333333335,8639500.0,1,163.12,True,1,0,1,1.0,3.4482758620689653,0.0,0.8113590263691683,-4.259634888438134
ACB,2026-01-12,24650.0,25500.0,24650.0,25500.0,22302500,False,24142.5,24495.0,69.64508329850248,3.4482758620689724,10608290.0,1,110.24,True,1,0,1,1.0,-2.3529411764705883,-1.5686274509803921,-2.7450980392156863,-10.0
BCM,2021-05-04,51200.0,52130.0,49340.0,52130.0,71800,False,52462.5,,46.068377374496315,0.0,26065.0,1,175.47,True,1,0,-1,-1.0,-0.3452906196048341,-2.3211202762324956,-3.5680030692499516,-6.061768655284864
BCM,2021-05-06,51670.0,52320.0,50180.0,52320.0,117800,False,52350.5,,47.64552030843109,0.3644734318051013,32990.0,1,257.08,True,1,0,-1,-1.0,-2.675840978593272,-3.0198776758409784,-4.7974006116207955,-7.473241590214068
BCM,2021-05-10,49810.0,51200.0,48320.0,51200.0,162000,False,52178.5,,39.36928705877239,-2.1406727828746197,41565.0,1,289.75,True,1,0,-1,-1.0,-0.8984374999999999,-1.8164062500000002,0.72265625,-6.9140625
BCM,2021-05-11,50740.0,50920.0,49430.0,50920.0,105800,False,52052.5,,37.56981438076275,-2.675840978593269,46720.0,1,126.46,True,1,0,-1,-1.0,-0.5498821681068342,-1.276512175962294,1.276512175962294,-6.578947368421052
BCM,2021-05-13,50360.0,50740.0,49990.0,50740.0,114400,False,51857.0,,36.33170965250487,-0.8984375000000044,54525.0,1,109.81,True,1,0,-1,-1.0,-0.9262908947575877,-1.8328734726054396,-1.8328734726054396,-7.903035080804099
BCM,2021-06-15,49340.0,51200.0,49340.0,51200.0,66600,False,49251.0,50916.4,59.23961396636659,9.565589557029753,24325.0,1,173.79,True,1,0,1,1.0,0.0,-0.3515625,-1.09375,-4.90234375
BCM,2021-07-13,47010.0,48690.0,44680.0,48690.0,47300,False,50317.5,50058.4,41.19650394270257,-2.6005201040208092,20140.0,1,134.86,True,1,0,-1,-1.0,-17.60115013349764,-23.33127952351612,-20.414869583076605,-11.43972068186486
BCM,2021-07-16,39190.0,41890.0,39190.0,40120.0,315600,False,49018.5,49477.2,17.667539253766545,-17.601150133497633,38440.0,1,721.02,True,1,0,-1,-1.0,-9.047856430707876,-2.3678963110667994,-2.0189431704885346,3.389830508474576
BCM,2021-07-29,38090.0,39030.0,38090.0,39030.0,229600,False,43406.5,47266.0,31.653772578420973,1.2188796680497882,65905.0,1,248.38,True,1,0,-1,-1.0,0.7173968741993338,0.7173968741993338,8.429413271842174,6.994619523443505
BCM,2021-08-06,39410.0,42040.0,38560.0,42040.0,205800,False,40306.0,45959.0,49.29069617796831,6.944797761383881,95610.0,1,115.25,True,1,1,1,-1.0,-0.4519505233111323,-1.3320647002854424,1.784015223596575,7.397716460513797
BCM,2021-08-31,41850.0,44680.0,41380.0,44110.0,328400,False,41993.0,43615.8,60.13445823418233,5.627394636015315,105060.0,1,212.58,True,1,0,1,1.0,2.3577420086148266,3.627295397868964,2.3577420086148266,-4.896848787123101
BCM,2021-09-01,44200.0,45330.0,44020.0,45150.0,299200,False,42289.5,43502.2,64.20501518557332,9.5873786407767,118375.0,1,152.76,True,1,0,1,1.0,1.4396456256921373,0.70874861572536,-0.53156146179402,-8.349944629014397
BCM,2021-10-13,42040.0,43920.0,42040.0,43730.0,329500,False,42569.5,42797.0,58.33762033662554,3.429517502365176,92715.0,1,255.39,True,1,1,1,-1.0,-4.070432197576035,-3.6359478618797167,7.546306883146581,16.579007546306883
BCM,2021-10-20,41900.0,43260.0,41620.0,42140.0,291200,False,42196.0,42953.4,46.1130194227281,-0.9868421052631526,100605.0,1,189.45,True,1,0,-1,-1.0,6.4546748932131,11.604176554342667,18.296155671570954,31.68011390602753
BCM,2021-10-22,42510.0,43450.0,42510.0,43410.0,616200,False,42203.5,42968.6,56.33083132881288,3.603818615751786,129925.0,1,374.27,True,1,0,1,1.0,8.339092375028795,14.835291407509791,17.000691085003456,23.49689011748445
BCM,2021-10-25,44390.0,45620.0,44200.0,44860.0,1082400,False,42330.5,43019.4,64.65545334282737,6.454674893213097,182165.0,1,494.19,True,1,0,1,1.0,11.747659384752565,9.228711547035221,17.40971912617031,12.99598751671868
BCM,2021-10-27,45100.0,47780.0,44200.0,47030.0,1049000,False,42749.5,43187.0,72.61659129229498,8.33909237502879,244440.0,1,329.14,True,1,0,1,1.0,4.188815649585371,5.996172655751648,8.398894322772698,8.186264086753138
BCM,2021-10-28,47500.0,50220.0,47210.0,50130.0,834300,False,43158.5,43352.6,79.98063076498768,11.747659384752573,284310.0,1,193.45,True,1,0,1,1.0,0.7580291242768801,-0.7580291242768801,1.4961101137043686,2.633153800119689
BCM,2021-11-02,48720.0,51730.0,48720.0,50510.0,1102700,False,44377.0,43781.8,75.54504039602188,0.7580291242768711,393150.0,1,180.48,True,1,0,1,1.0,0.5543456741239359,4.276380914670362,5.028707186695704,0.0
BCM,2021-12-14,54490.0,55910.0,54110.0,55820.0,1434300,False,50914.0,48396.6,66.48700027312599,10.731997619519928,535580.0,1,167.8,True,1,0,1,1.0,15.263346470798997,15.263346470798997,11.877463274811896,35.65030455034038
BCM,2021-12-15,56100.0,59700.0,56100.0,59700.0,1560800,False,51124.5,48755.4,72.65125779590194,17.10474695959199,571390.0,1,173.16,True,1,0,1,1.0,7.939698492462312,8.408710217755445,1.5912897822445562,23.651591289782246
BCM,2021-12-16,60740.0,63870.0,60740.0,63780.0,1352600,False,51529.5,49184.6,77.36585581907408,21.27780946948088,601235.0,1,124.97,True,1,0,1,1.0,0.8780181875195987,0.14111006585136407,-4.907494512386328,12.919410473502666
BCM,2021-12-17,63780.0,66240.0,61600.0,64340.0,1361400,False,52066.0,49625.8,77.92826996437616,15.26334647079899,637085.0,1,113.69,True,1,0,1,1.0,0.5906123717749456,-3.5281317998134907,-5.735156978551446,4.13428660242462
BCM,2022-04-15,72780.0,76760.0,72780.0,74860.0,789800,False,70604.0,72913.8,62.87014452310312,6.744617139597886,254790.0,1,209.98,True,1,0,1,1.0,-3.165909698103126,-4.421586962329682,8.736307774512424,-11.394603259417579
BCM,2022-04-18,74960.0,77040.0,74010.0,75620.0,558400,False,70784.0,72925.2,64.69075041733032,5.276346930251985,267335.0,1,108.88,True,1,0,1,1.0,-8.516265538217404,-4.139116635810632,5.263157894736842,-6.135942872256017
BCM,2022-04-22,69180.0,73820.0,64440.0,71550.0,717900,False,70874.5,72595.4,49.942525052817835,-5.507131537242471,331770.0,1,116.38,True,1,1,1,-1.0,3.5779175401816907,13.76659678546471,6.093640810621943,-1.9846261355695318
BCM,2022-04-28,74860.0,79220.0,74580.0,78650.0,1353600,False,72087.5,72485.2,65.43526332801312,8.497723823975711,452490.0,1,199.14,True,1,0,1,1.0,3.6236490781945325,-9.75206611570248,-17.82581055308329,-12.040686586141131
BCM,2022-07-22,58940.0,63020.0,58940.0,63020.0,468700,False,59066.0,63565.6,56.470016349965015,8.133150308853798,124515.0,1,276.42,True,1,0,1,1.0,2.999047921294827,10.52046969216122,17.296096477308794,20.295144398603618
BCM,2022-07-28,65390.0,68140.0,64530.0,68140.0,434600,False,60018.5,63334.4,67.06265386147705,6.054474708171198,139595.0,1,211.33,True,1,0,1,1.0,5.136483710008806,6.6627531552685655,10.566480774875258,26.00528324038744
BCM,2022-07-29,69080.0,70980.0,68420.0,69650.0,414800,False,60506.5,63287.0,69.57899622879589,7.302418733631177,155630.0,1,166.53,True,1,0,1,1.0,1.7659727207465903,6.130653266331659,10.208183776022972,23.129935391241922
BCM,2022-08-22,74860.0,81120.0,74860.0,81120.0,700100,False,73332.5,65390.8,77.08329913335513,5.036902757995598,253645.0,1,176.02,True,1,0,1,1.0,5.84319526627219,3.9694280078895465,2.687376725838264,12.5
BCM,2022-11-07,69730.0,71640.0,65810.0,71640.0,233914,False,78402.0,83308.2,28.454577632410004,-6.827936012485369,93733.95,1,149.55,True,1,0,-1,-1.0,-2.2752652149637074,-3.3361250697934115,1.9960915689558907,9.338358458961475
BCM,2022-11-28,71540.0,73550.0,70400.0,73550.0,300825,False,72340.5,78773.8,47.71519861852697,2.6661083193746604,111557.35,1,169.66,True,1,1,1,-1.0,4.935418082936778,6.498980285520055,1.291638341264446,1.291638341264446
BCM,2022-12-30,75460.0,76990.0,74600.0,76990.0,385866,False,76161.0,74924.4,55.25707280075894,0.8778825995807038,116016.15,1,232.6,True,1,1,1,-1.0,3.9615534484998047,2.104169372645798,1.610598779062216,4.221327445122744
BCM,2023-06-07,74410.0,76220.0,73840.0,76030.0,318257,False,74255.0,75518.4,63.93298135944774,2.0536912751677905,56218.05,1,466.11,True,1,0,1,1.0,3.025121662501644,1.512560831250822,3.1434959884256215,0.6313297382612126
BCM,2023-06-09,75080.0,76610.0,75080.0,76410.0,468561,False,74460.0,75419.0,65.30052964803568,2.6878107781212135,89156.55,1,425.55,True,1,0,1,1.0,1.007721502421149,1.5050386075121058,0.7590629498756708,0.130872922392357
BCM,2023-06-12,77370.0,78330.0,76410.0,78330.0,375298,False,74680.0,75415.2,75.1032493393415,3.0251216625016397,106155.8,1,253.54,True,1,0,1,1.0,-2.4511681348142473,-1.2255840674071237,-0.8553555470445552,-1.8383761011106856
BCM,2023-06-14,76990.0,78330.0,76800.0,77180.0,345402,False,75028.5,75358.0,63.15594803847553,1.0077215024211439,138581.35,1,149.24,True,1,0,1,1.0,0.2461777662606893,1.6066338429644986,-0.9976677895827935,-0.1295672454003628
BCM,2023-11-15,57600.0,60080.0,57600.0,59220.0,526605,False,57769.0,62423.4,49.93464289238366,2.6521060842433775,238114.1,1,121.16,True,1,1,1,-1.0,-0.9625126646403243,-3.3772374197906116,-4.846335697399527,4.47483958122256
BCM,2023-12-05,59060.0,61290.0,58100.0,61290.0,1175095,False,57576.0,59864.2,64.6820422162928,8.766637089618445,381465.1,1,208.05,True,1,0,1,1.0,2.692119432207538,1.7457986620982215,-3.638440202316854,-2.838962310327949
BCM,2024-01-30,60130.0,63420.0,59740.0,63230.0,1710048,False,58991.5,59314.4,72.44085247275235,6.019450033534546,597823.2,1,186.05,True,1,0,1,1.0,-1.2335916495334494,-2.309030523485687,-2.309030523485687,0.30049027360430175
BCM,2024-02-21,61770.0,63900.0,61480.0,63710.0,1600133,False,61280.5,60468.8,65.2798332599389,3.4589152322182626,713323.3,1,124.32,True,1,0,1,1.0,-3.798461779940355,-3.641500549364307,0.6121487992465747,-1.2086014754355674
BCM,2024-05-09,52670.0,56160.0,52670.0,56160.0,1731895,False,53995.0,59613.2,52.33365662820494,5.267104029990621,666631.6,1,159.8,True,1,1,1,-1.0,0.6944444444444444,0.17806267806267806,10.683760683760683,11.378205128205128
BCM,2024-05-20,58770.0,60900.0,58680.0,60900.0,2047875,False,53569.5,58881.4,65.14322780088962,7.331688403242853,682906.0,1,199.88,True,1,0,1,1.0,2.0689655172413794,-1.264367816091954,0.16420361247947454,-1.592775041050903
BCM,2024-05-21,61870.0,63030.0,61100.0,62260.0,2203508,False,54053.5,58844.6,67.88670999050605,10.664770707429794,766922.8,1,187.32,True,1,0,1,1.0,-4.352714423385802,-2.4895599100546097,-3.1159653067780275,-2.65017667844523
BCM,2024-06-05,61000.0,63230.0,60230.0,61580.0,2522381,False,58991.0,57849.2,59.79685867773604,4.603363342959055,1074906.65,1,134.66,True,1,0,1,1.0,-0.47093212081844754,0.9418642416368951,-1.4127963624553426,0.47093212081844754
BCM,2024-06-26,60900.0,63900.0,59930.0,63900.0,2337690,False,61173.5,57771.8,61.57905913636215,3.1144101984831307,897276.15,1,160.53,True,1,0,1,1.0,-4.381846635367762,-3.176838810641627,-1.0485133020344288,1.3771517996870108
BCM,2024-11-06,64680.00000000001,66840.0,64680.00000000001,66250.0,604117,False,64797.0,67042.0,55.845971899112165,2.5859399194797072,225989.0,1,167.32,True,1,1,1,-1.0,0.1509433962264151,0.7547169811320755,-2.520754716981132,-3.260377358490566
BCM,2024-11-14,66160.0,67730.0,66160.0,67430.0,762006,False,64989.5,66749.4,62.196178575679326,1.627731725697057,249363.75,1,205.58,True,1,0,1,1.0,-6.703247812546344,-4.508379059765684,-3.499925849028633,-1.601660981758861
BCM,2024-12-25,66750.0,69200.0,66550.0,68120.0,687268,False,66210.0,65463.0,62.18104175078528,2.3591284748309516,194890.6,1,252.64,True,1,0,1,1.0,0.7193188490898414,2.172636523781562,3.1708749266001175,-1.8790369935408102
BCM,2025-01-07,69100.0,72740.0,68610.0,71370.0,1283674,False,67704.0,66316.6,73.28388977515154,2.543103448275863,269679.4,1,376.0,True,1,0,1,1.0,-3.5869412918593246,-3.5869412918593246,-5.3804119377889865,-3.4468263976460696
BCM,2025-02-21,71270.0,74310.0,71270.0,73630.0,1249380,False,69055.5,68404.8,70.91404584178149,7.77224824355971,327391.45,1,281.62,True,1,0,1,1.0,1.996468830639685,1.0593508080945269,0.12223278554936846,5.065869889990493
BCM,2025-03-10,73820.0,78840.0,73630.0,78840.0,2437304,False,72486.0,70230.8,76.91773771217238,6.800325115144945,509059.0,1,378.79,True,1,0,1,1.0,-1.750380517503805,1.9913749365804159,-3.6149162861491626,-23.947234906139016
BCM,2025-03-17,78350.0,80900.0,76870.0,80410.0,1326078,False,74934.0,71327.8,73.83001242867829,1.489334847911139,648863.15,1,104.37,True,1,0,1,1.0,-2.810595697052605,-5.496828752642706,-8.55614973262032,-30.92898893172491
BCM,2025-04-11,55540.0,60450.0,55540.0,58690.0,3367348,False,72265.0,72305.2,27.04957873174797,-2.1180787191460992,669987.4,1,402.6,True,1,0,-1,-1.0,-10.393593457147725,-9.558698245016187,-6.5428522746634865,4.685636394615777
BCM,2025-06-24,59570.0,60450.0,59270.0,60450.0,1079872,False,59058.0,57908.0,57.21746572175768,4.224137931034488,488881.05,1,120.89,True,1,0,1,1.0,2.4483043837882548,4.880066170388751,9.760132340777503,10.901571546732837
BCM,2025-07-02,63400.0,67630.0,62910.0,67040.0,1410398,False,59923.0,58814.2,77.75902499228191,8.25125141288552,596949.7,1,136.27,True,1,0,1,1.0,-3.221957040572803,0.5817422434367542,-1.6109785202863964,1.178400954653938
BCM,2025-07-03,64879.99999999999,65960.0,62420.0,65269.99999999999,1609226,False,60193.5,59034.4,67.55923286020139,3.422595468230072,647053.35,1,148.7,True,1,0,1,1.0,1.6546652367090662,3.309330473418121,1.3635667228435842,7.982227669679803
BCM,2025-11-06,66060.0,68120.0,65860.0,67530.0,643806,False,64687.5,65692.2,62.21028478484537,4.084463625154133,262474.35,1,145.28,True,1,0,1,1.0,-2.4729749740855915,-1.1550422034651266,-3.7760995113282876,-3.494743077150896
BCM,2025-11-17,66450.0,67730.0,66350.0,67730.0,584365,False,65512.5,65676.4,59.68454153297127,2.995742092457432,263704.25,1,121.6,True,1,0,1,1.0,-4.060239184999251,-3.189133323490329,-4.798464491362753,-5.226635169053595
BCM,2026-01-06,59960.0,63400.0,59570.0,62720.0,773557,False,61742.5,64042.8,53.025575488579065,3.7551695616211855,227104.9,1,240.62,True,1,1,1,-1.0,11.272321428571429,7.509566326530612,25.38265306122449,15.97576530612245
BCM,2026-01-07,62720.0,67040.0,61440.0,67040.0,2249476,False,61850.5,64095.8,67.1451402448474,10.353909465020571,331476.55,1,578.62,True,1,0,1,1.0,2.6402147971360383,7.622315035799522,11.873508353221956,5.429594272076373
BCM,2026-01-09,66840.0,69990.0,66350.0,69790.0,2150832,False,62214.0,64213.6,73.11189682835737,11.27232142857142,529830.85,1,305.95,True,1,0,1,1.0,3.381573291302479,9.15603954721307,-2.39289296460811,-7.737498208912452
BCM,2026-01-14,68810.0,72150.0,67730.0,72150.0,2649024,False,63010.0,64471.0,71.60662609375562,3.3815732913024865,819963.15,1,223.07,True,1,0,1,1.0,7.35966735966736,3.9501039501039505,-10.076230076230086,-11.988911988911989
BCM,2026-01-15,74310.0,77170.0,72740.0,76580.0,3741284,False,63654.0,64685.4,77.3122854869881,11.29196337741607,990079.3,1,277.88,True,1,0,1,1.0,2.68999738835205,-4.3745103160094025,-15.278140506659712,-17.994254374510316
BCM,2026-01-16,73720.0,78150.0,73720.0,76180.0,2216007,False,64371.5,64887.8,75.83053891342261,12.976419991101885,1087383.0,1,103.79,True,1,0,1,1.0,-1.5489629824100812,-10.580204778156997,-12.129167760567078,-16.907324757154107
BID,2021-05-21,24110.0,25690.0,24020.0,25690.0,13027500,False,23873.5,,62.59025701509072,9.412265758091998,3483350.0,1,273.99,True,1,0,1,1.0,4.242896068509148,5.332814324639937,9.497859089139743,3.1140521603736864
BID,2021-10-29,22960.0,23940.0,22900.0,23820.0,3730300,False,22750.0,22711.6,66.79359735724503,5.8666666666666645,1326250.0,1,181.27,True,1,0,1,1.0,3.736356003358522,5.079764903442485,4.114189756507137,9.529806884970613
BID,2021-11-03,24280.0,25310.0,24110.0,24710.0,5601700,False,23013.5,22763.2,75.1664997198403,3.736356003358532,1717455.0,1,226.16,True,1,0,1,1.0,1.9830028328611897,-0.12140833670578711,1.2950222581950628,2.913800080938891
BID,2021-11-04,24770.0,25400.0,24510.0,25260.0,4380200,False,23153.0,22816.0,78.84044267286849,5.293872446852865,1885390.0,1,132.32,True,1,0,1,1.0,-2.2961203483768804,-2.7315914489311166,1.1084718923198733,0.435471100554236
BID,2021-12-31,25820.0,27340.0,25750.0,26910.0,4857000,False,25494.5,25059.6,68.43965474615298,5.405405405405395,1925925.0,1,152.19,True,1,0,1,1.0,2.4154589371980677,4.719435154217763,17.651430694908957,27.759197324414714
