Ticker,time,open,high,low,close,volume,is_ipo,sma_20,sma_50,rsi_14,roc_3,vol_sma_20,common_0_sig,signal,prev_rsi,Return_3D_pct,Return_5D_pct,Return_10D_pct,Return_20D_pct
BCM,2024-05-02,50830.0,52290.0,50830.0,52290.0,489572,False,56125.0,60505.8,35.64683729062451,3.258293838862558,644918.05,1,1,28.321281450963927,1.4725568942436411,7.401032702237521,7.592273857334099,12.947026200038248
BCM,2024-10-29,63320.0,64680.00000000001,63320.0,64680.00000000001,163379,False,65270.5,67624.4,41.91023078901104,1.522523936587672,274139.25,1,1,28.024733115053955,-0.15460729746445157,0.0,3.045763760049463,0.4638218923933209
BCM,2025-04-23,52790.0,54260.0,50820.0,54060.0,783629,False,62596.5,69887.0,32.52852611432848,1.84626978146194,726035.5,1,1,24.35538751822042,1.2763596004439512,4.550499445061043,11.820199778024417,12.190159082500925
BCM,2025-12-22,60360.0,60850.0,60060.0,60850.0,94418,False,63934.5,64691.8,30.637108431053285,-1.5849911046417642,192461.3,1,1,25.38736193947826,-2.2678718159408384,-2.2678718159408384,10.172555464256368,23.25390304026294
BCM,2025-12-29,58490.0,62620.0,57800.0,59470.0,245284,False,62543.5,64278.8,31.427453030144235,0.1684352366515096,196979.35,1,1,23.72843828913915,0.992096855557424,12.729107112829999,21.321674794013788,9.097023709433316
BCM,2026-03-11,54500.0,56900.0,54000.0,56300.0,1047100,False,62376.5,65375.0,35.16194688060364,-3.924914675767921,1239756.0,1,1,28.082375583063836,,,,
BID,2021-07-20,22790.0,23530.0,22330.0,23530.0,2713600,False,25579.0,25785.6,37.089534886892956,-3.9983680130558974,3470880.0,1,1,29.752771192529735,-1.9549511262218444,-1.9549511262218444,5.737356566085848,4.759881002974926
BID,2021-08-30,22390.0,22670.0,22270.0,22640.0,1410200,False,23931.5,24536.4,36.37388354399389,0.0,2177120.0,1,1,29.389925586060905,-0.88339222614841,0.3975265017667844,-1.6342756183745584,1.1484098939929328
BID,2022-04-21,27490.0,28100.0,27310.0,27920.0,2094100,False,30150.0,31144.4,33.53220036177647,1.4534883720930258,2495175.0,1,1,29.310333081782357,-4.154727793696275,-4.656160458452722,-10.494269340974212,-13.359598853868196
BID,2022-04-26,25490.0,27020.0,25490.0,26760.0,1857800,False,29537.0,30712.0,32.35986369593108,-4.154727793696278,2504785.0,1,1,25.165346841414348,0.9715994020926756,3.5500747384155455,-8.931240657698057,-4.857997010463378
BID,2022-05-10,24730.0,26040.0,24300.0,25970.0,1727600,False,27578.5,29702.2,37.228848459790036,-6.2793215445687505,2068570.0,1,1,29.566104400232145,-11.205236811705815,-3.7735849056603774,-5.737389295340778,-6.1609549480169425
BID,2022-05-17,23570.0,24990.0,23250.0,24990.0,1116800,False,26313.0,28985.0,40.32613130354781,2.5441116126385,1788215.0,1,1,29.714968275221835,0.12004801920768307,-2.0408163265306123,2.4409763905562225,-6.24249699879952
BID,2022-06-21,21110.0,22230.0,21000.0,21980.0,1403700,False,24329.5,25684.8,32.784122507312475,-6.188647033717453,1047465.0,1,1,27.165060658797476,2.957233848953594,11.05550500454959,19.790718835304823,17.65241128298453
BID,2022-09-20,24880.0,25570.0,24880.0,25490.0,1118605,False,27438.0,27332.2,36.26391489052859,-1.6968762051677633,1499631.15,1,1,28.4117457829719,-1.1377010592389172,-4.119262455865045,-11.808552373479795,-6.669282071400549
BID,2022-10-05,23060.0,23210.0,22700.0,23060.0,517155,False,25075.5,26942.2,31.468151585483735,-6.2220414802765305,1156729.55,1,1,24.984376662781784,-5.637467476149176,-4.24978317432784,3.772766695576756,5.9843885516045106
BID,2022-10-12,21030.0,22080.0,20820.0,22080.0,1478898,False,23815.0,26438.2,37.30949037800757,4.249291784702547,1156213.0,1,1,25.70462709446289,7.427536231884058,8.378623188405797,4.121376811594203,18.75
BID,2023-10-04,29740.0,31150.0,29740.0,30820.0,893351,False,32887.0,33591.8,33.252708089963335,-4.196456325769349,1116156.65,1,1,24.990616532840658,-1.2654120700843607,-1.1680726800778716,-5.872809863724854,-5.872809863724854
BID,2023-10-06,30170.0,30820.0,29880.0,30610.0,555678,False,32504.5,33436.6,34.71319098535312,1.5593895155938897,1031384.9,1,1,29.866260325420274,-0.4900359359686377,0.6860503103560928,-4.050963737340738,-1.6661221822933683
BID,2023-10-20,29160.0,29370.0,28680.0,29370.0,979470,False,30776.0,32475.8,32.06050802523468,-1.9365609348914847,939167.55,1,1,29.231844607328778,0.6469186244467143,3.7112700034048345,2.4855294518215865,5.9244126659857
BID,2024-06-21,37270.0,37960.0,37230.0,37270.0,1542112,False,38763.0,39950.2,31.036508323581085,-1.9210526315789456,1917002.0,1,1,29.885299756478574,-2.4148108398175476,-5.151596458277434,3.729541185940435,4.614971827206869
BID,2024-07-01,35390.0,35880.0,35140.0,35880.0,1239342,False,37792.0,39196.0,30.247650027108687,-1.34726422875997,2013407.4,1,1,22.945051959268575,7.748049052396879,7.051282051282051,6.0479375696767,7.3021181716833885
BID,2024-11-21,36860.0,37310.0,36860.0,37060.0,1473934,False,38104.5,39420.6,33.400558552870066,2.0093586567575095,1781562.95,1,1,28.404060798671658,1.9967620075553156,1.6729627630868862,1.457096600107933,2.4284943335132216
BID,2025-04-10,34320.0,34320.0,34320.0,34320.0,636561,False,37860.5,39219.2,31.410183985061796,-3.5955056179775235,3352842.05,1,1,11.299378378306804,5.186480186480186,3.3216783216783217,2.156177156177156,3.175990675990676
BID,2025-10-21,36550.0,37500.0,36550.0,37050.0,4509093,False,39628.0,40481.0,33.58189952686904,-6.792452830188678,3969439.35,1,1,28.91863433104197,-0.4048582995951417,0.1349527665317139,2.2941970310391366,3.643724696356275
BVH,2021-07-13,43970.0,44490.0,42850.0,43890.0,914200,False,49828.5,48851.2,30.623716136744232,-7.638888888888884,1364210.0,1,1,28.806336748429167,0.5923900660742766,-1.5948963317384368,-0.4101161995898838,5.308726361357941
BVH,2021-07-15,42850.0,43710.0,42850.0,43710.0,886900,False,48884.5,48647.0,31.59774835544799,0.3904455672944396,1278765.0,1,1,29.22353728120926,-1.1896591169068862,0.5948295584534431,-0.18302447952413636,9.51727293525509
BVH,2021-07-20,41550.0,43190.0,40680.0,43190.0,803900,False,47512.5,48345.8,35.80575651740268,-1.1896591169068826,1224395.0,1,1,27.742697452617016,1.0187543412827043,1.2039824033341051,5.626302384811299,7.432275989812457
BVH,2021-12-24,48460.0,49340.0,48020.0,49160.0,898700,False,51146.0,53445.2,36.579546384378425,-1.7585931254995968,930035.0,1,1,29.454351138816165,-1.4239218877135882,0.0,-2.3189585028478437,-8.746948738812042
BVH,2022-01-20,46000.0,46260.0,45390.0,45910.0,432700,False,47998.5,50940.0,31.515204623895404,-0.7565931690445282,761395.0,1,1,28.217141288128193,-1.328686560662165,2.875190590285341,5.92463515573949,12.829448921803529
BVH,2022-01-25,44600.0,45470.0,44250.0,45300.0,457200,False,47480.5,50352.0,32.12357707840611,-1.3286865606621623,708830.0,1,1,28.08581957672714,5.430463576158941,7.3509933774834435,6.2030905077262695,15.894039735099339
BVH,2022-05-17,41260.0,44950.0,41260.0,44950.0,1824800,False,52809.0,52717.6,35.92132010085649,-6.04096989966555,2383330.0,1,1,27.82660867696264,-1.957730812013348,-0.6006674082313682,2.7363737486095663,0.3781979977753059
BVH,2022-10-05,43630.0,44950.0,43190.0,44420.0,978721,False,48187.5,49593.6,36.89261316323441,-5.428997232275923,1419735.5,1,1,26.822338465104156,-1.1931562359297614,-4.052228725799189,1.1931562359297614,2.769022962629446
BVH,2023-04-20,43430.0,44320.0,43430.0,43990.0,220882,False,45174.5,45720.2,38.73703694769045,-0.4300588501584435,237700.15,1,1,28.822783230691385,-2.977949533984997,-4.569220277335758,-2.11411684473744,-5.0920663787224365
BVH,2023-05-04,42030.0,42820.0,42030.0,42350.0,297917,False,44238.0,45181.2,32.844501977416584,-1.328052190121154,271052.95,1,1,28.837083596725734,1.676505312868949,1.0153482880755607,-0.9917355371900827,-3.518299881936245
BVH,2023-05-23,41000.0,41750.0,41000.0,41750.0,830449,False,42524.0,44274.4,37.27238573393646,-0.4292869067493488,437130.2,1,1,26.607980552102845,-2.37125748502994,-1.7964071856287425,0.7664670658682635,-1.3652694610778444
BVH,2023-10-04,38940.0,39690.0,38840.0,39360.0,378597,False,41047.0,42432.4,30.550414118904072,-0.22813688212928174,650424.15,1,1,27.60354377565719,0.35569105691056907,1.295731707317073,-2.8455284552845526,-7.266260162601626
BVH,2023-10-09,39310.0,39590.0,39170.0,39500.0,222933,False,40537.0,42168.6,34.35854075659589,0.3556910569105787,564049.4,1,1,29.59451072751727,1.0632911392405064,-1.3164556962025316,-4.025316455696203,-3.5443037974683547
BVH,2023-10-20,37670.0,38520.0,37580.0,38380.0,210953,False,39249.5,41196.8,34.412151394739375,-1.3113911031113368,366455.55,1,1,22.817140333999145,-0.36477331943720687,-3.6737884314747262,-1.4851485148514851,-0.36477331943720687
BVH,2023-10-27,36600.0,37070.0,36500.0,36970.0,460835,False,38758.0,40559.4,30.986123753121685,-3.0676455165180916,292181.35,1,1,25.842838162890448,-1.271301054909386,2.272112523667839,2.7860427373546117,1.8934271030565324
BVH,2023-11-02,36830.0,38000.0,36600.0,38000.0,488255,False,38270.5,40127.8,45.487064200739425,3.7117903930131035,284595.5,1,1,29.289605278666208,-0.5,1.0,1.7368421052631577,-1.6052631578947367
BVH,2024-04-22,37870.0,38400.0,36960.0,37970.0,446976,False,39773.5,40463.0,35.68179685435611,0.636098595282264,400958.15,1,1,22.17377049669685,-0.7637608638398735,1.2641559125625494,3.3974190150118515,12.615222544113774
BVH,2025-04-11,43370.0,43370.0,41900.0,43170.0,1116373,False,49105.5,52049.6,33.558320730970706,4.7561271536034955,657620.3,1,1,25.0654224050932,0.11582117211026176,2.2700949733611306,4.771832290942784,11.836923789668752
BVH,2025-10-21,46610.0,48080.0,46410.0,48080.0,508992,False,52450.0,55430.2,34.13447238683933,-4.659924648026969,366021.8,1,1,24.997487855764714,-0.5199667221297837,1.8302828618968388,10.8153078202995,12.728785357737104
CTG,2021-08-30,18810.0,19350.0,18750.0,19350.0,13238800,False,20133.0,21237.8,40.1625453261672,0.4672897196261738,16144370.0,1,1,29.363662108817408,-0.7751937984496124,-0.46511627906976744,-3.565891472868217,-5.891472868217054
CTG,2021-10-05,17370.0,17700.0,17370.0,17670.0,8712300,False,18666.0,19451.4,33.47013996513333,-2.9654036243822124,8601490.0,1,1,23.38185730732216,-0.1697792869269949,4.4142614601018675,2.7164685908319184,9.847198641765704
CTG,2022-04-22,18080.0,18170.0,17740.0,18050.0,3585200,False,19203.0,19944.4,32.70782782538054,2.2662889518413554,5370945.0,1,1,27.67944053267727,-3.7673130193905813,-5.650969529085873,-14.293628808864266,-11.578947368421053
CTG,2022-04-27,16970.0,17370.0,16880.0,17370.0,3380800,False,18813.5,19661.4,33.28799369376503,-3.7673130193905835,5407205.0,1,1,26.83056821072786,-4.605641911341393,-4.605641911341393,-15.544041450777202,-4.605641911341393
CTG,2022-05-05,16820.0,17120.0,16570.0,17120.0,4604600,False,18213.0,19321.2,36.05680326389397,-1.0976314269208531,5010370.0,1,1,27.450326649538738,-9.63785046728972,-10.397196261682243,-6.425233644859812,-0.5257009345794392
CTG,2022-05-11,15560.0,16510.0,15470.0,16390.0,5667100,False,17430.5,18914.8,37.70919166455948,-1.086300543150276,4843780.0,1,1,25.98865209184465,-8.053691275167784,-0.36607687614400136,0.7321537522879805,3.721781574130567
CTG,2022-05-16,15340.0,15560.0,15040.0,15070.0,5223400,False,16809.0,18607.8,32.74112336560776,-8.053691275167784,5184880.0,1,1,28.387029029652115,6.303915063039151,1.7916390179163904,11.214333112143331,2.8533510285335106
CTG,2022-06-21,13810.0,14450.0,13810.0,14150.0,4588400,False,16102.0,16621.2,30.734185297314937,-6.662269129287601,3857795.0,1,1,26.654834252223164,7.34982332155477,15.830388692579506,17.102473498233213,15.19434628975265
CTG,2022-10-05,13070.0,13630.0,13070.0,13500.0,4279500,False,15227.0,16527.8,31.379410511177348,-5.196629213483151,3069626.85,1,1,19.60696932949245,-5.851851851851852,-3.851851851851852,5.481481481481482,9.11111111111111
CTG,2022-10-10,12090.0,12860.0,11970.0,12710.0,4927157,False,14653.0,16293.2,30.739615729718356,-5.851851851851853,3592619.65,1,1,24.598636880592856,8.18253343823761,8.890637293469709,1.4162077104642015,12.745869394177815
CTG,2022-10-12,12280.0,12980.0,12210.0,12980.0,4724107,False,14237.0,16109.6,37.30020565381045,6.045751633986929,3875316.5,1,1,27.831147223319153,6.6255778120184905,9.70724191063174,5.932203389830509,15.63944530046225
CTG,2023-10-06,17490.0,17650.0,17090.0,17620.0,3155537,False,18997.5,19248.4,34.465296367651106,-1.3437849944008984,6377207.7,1,1,28.088723967232422,2.7809307604994324,2.0431328036322363,2.4404086265607265,-2.4404086265607265
CTG,2025-04-10,24790.0,24790.0,24790.0,24790.0,2908401,False,27837.0,27915.0,32.422738492210506,-6.593820648078374,8301275.1,1,1,15.654259217058597,4.4372730939895115,3.065752319483663,3.4691407825736182,8.99556272690601
CTG,2026-03-10,34200.0,35150.0,33600.0,35050.0,24975700,False,37285.0,37794.0,38.86058663138597,-3.176795580110492,14527210.0,1,1,25.16419170736399,,,,
FPT,2022-01-13,46140.0,47050.0,45580.0,46750.0,1811800,False,47492.5,48488.2,42.53447103781421,0.10706638115631772,1364515.0,1,1,27.266041184591476,-4.342245989304812,-3.5935828877005345,-6.737967914438503,0.7486631016042781
FPT,2022-01-25,43250.0,44410.0,42640.0,43910.0,1192600,False,46124.5,47775.6,32.23260368727956,-2.5737741291324556,1339120.0,1,1,25.918505269239887,3.461626053290822,4.7369619676611245,5.30630835800501,7.9708494648143935
FPT,2022-09-30,47880.0,50240.0,47820.0,50050.0,2115328,False,51472.0,52432.8,40.82421314306328,0.0,1271788.4,1,1,20.167226171890082,-2.5974025974025974,-8.071928071928072,-8.071928071928072,-6.833166833166833
FPT,2022-10-13,44890.0,45390.0,44460.0,45390.0,830864,False,48746.0,51433.8,32.199133515336726,-1.3475331449684824,1397111.65,1,1,29.794715632058317,2.5996915620180654,6.587354042740692,3.8334434897554526,0.0
FPT,2022-11-16,38120.0,43530.0,38120.0,43090.0,3056552,False,45528.5,47704.4,38.900884070095984,-4.815551137618734,1364776.05,1,1,27.241477147081156,1.1603620329542816,1.7405430494314225,7.65838941749826,10.095149686702252
FPT,2023-05-04,48380.0,48940.0,48250.0,48810.0,498526,False,49405.5,49442.2,43.054960887548845,0.24645717806530687,522411.7,1,1,29.901951934871878,0.5121901249743905,0.7580413849620979,5.61360376971932,6.371645154681417
FPT,2023-11-01,61690.0,62500.0,60450.0,62500.0,2178980,False,67132.5,68504.0,35.00379489750369,-1.8376001256478758,2802035.65,1,1,26.02596389675892,3.631999999999988,8.432,8.192,7.376
FPT,2025-03-21,106670.0,110080.0,106670.0,109230.0,6450846,False,116210.5,121616.2,30.830421706452242,-1.532497971693858,6324402.35,1,1,21.072427795064648,-3.9091824590314017,-3.131007964844823,-11.71839238304495,-12.734596722512132
FPT,2025-03-27,104110.0,107950.0,103340.0,107690.0,6486187,False,113740.5,120049.6,34.83097526224198,-2.1711482558139483,6620934.45,1,1,26.231319305229206,-4.51295384901105,-10.065929984213948,-6.10084501810753,-10.938805831553534
FPT,2025-04-02,103420.0,104360.0,103080.0,104110.0,3932911,False,110651.5,118377.0,32.2214052152959,-1.6066534354030826,6950978.6,1,1,28.188695019185957,-13.860340024973587,-7.712995869753146,-10.335222360964364,-10.085486504658535
FPT,2025-04-10,96080.0,96080.0,96080.0,96080.0,1009422,False,104413.5,115038.8,34.02163066828395,-0.3629575858135392,8983020.15,1,1,19.074990123880838,3.0287260616153207,-2.841382181515404,-0.5308076602830974,6.130308076602831
FPT,2025-08-21,96690.0,101840.0,96690.0,100650.0,12663739,False,103849.0,104337.0,42.60470517920229,1.196460888799522,11817153.6,1,1,29.065217534599746,-1.669150521609538,2.7521112767014406,0.19870839542970692,-1.9672131147540985
FPT,2025-10-21,88080.0,92040.0,87590.0,92040.0,19571735,False,92642.0,97790.2,45.845493348823524,3.5553555355535504,9609688.95,1,1,28.067707669846833,5.052151238591916,9.89787049109083,11.082138200782268,7.529335071707953
FPT,2026-02-26,90000.0,92200.0,89900.0,90500.0,17525500,False,99025.0,97858.0,33.63674668545136,-4.232804232804233,14098100.0,1,1,29.474992849026737,-3.867403314917127,-6.740331491712707,,
FPT,2026-03-11,80000.0,81000.0,78300.0,80200.0,10652800,False,90495.0,95944.0,31.377358052113134,-1.715686274509809,17444670.0,1,1,29.74714856952218,,,,
GAS,2021-04-29,53960.0,54350.0,53500.0,54280.0,624400,False,56385.5,,36.53924698835463,2.453756134390339,918950.0,1,1,28.12880846299443,1.6764922623434046,3.0029476787030216,-1.197494473102432,-1.0685335298452467
GAS,2021-12-07,63370.0,64720.0,62700.0,64720.0,964000,False,71274.0,74345.8,35.0320702359271,-1.9245340203061123,1293635.0,1,1,24.44251645705356,0.0927070457354759,1.761433868974042,-2.595797280593325,8.807169344870209
GAS,2023-05-08,63510.0,64129.99999999999,63510.0,64129.99999999999,263795,False,66183.5,69550.8,32.96386024300644,0.31284217112466095,285851.3,1,1,25.475563910439487,-0.9667862154997549,-0.9667862154997549,1.7308591922657106,0.9667862154997776
GAS,2023-10-27,65530.0,67240.0,64760.00000000001,66470.0,378501,False,71785.0,72825.4,34.411826176797106,-4.428468727534152,589485.45,1,1,27.008764250570135,-0.9026628554234993,1.9407251391605236,1.414171806830149,-0.12035504738979991
GAS,2024-04-24,64239.99999999999,64239.99999999999,63640.0,63900.0,853125,False,67301.5,67402.4,31.765947121201492,-0.5292652552926436,874329.75,1,1,28.88054496983864,-0.9389671361502347,0.2660406885758885,0.8137715179968702,8.575899843505477
GAS,2024-05-02,62530.0,63640.0,62530.0,63300.0,692637,False,66471.0,67289.6,31.32823434694389,-0.9389671361502372,875130.75,1,1,28.235235224962672,3.2543443917851502,2.985781990521327,2.701421800947879,9.747235387045814
GAS,2024-11-06,65890.0,66930.0,65800.0,65990.0,505958,False,67086.0,68791.2,32.7326695240498,-0.13619854721549363,528995.5,1,1,23.718719086017963,0.0,-0.8637672374602213,-3.5762994393089866,-2.1518411880588078
GAS,2024-11-21,63820.0,64569.99999999999,63820.0,64200.0,1169371,False,65566.5,67312.0,31.01424403624649,-1.1547344110854452,566529.3,1,1,21.9211583350833,2.0404984423676127,1.6043613707165223,1.0280373831775702,0.4361370716511017
GAS,2025-01-14,62600.0,63440.0,62600.0,62970.0,398081,False,63853.0,64556.0,33.930016864191984,-0.15855398763279238,537151.95,1,1,22.87522698593109,-0.14292520247737017,0.30173098300778145,0.30173098300778145,1.6515801175162892
GAS,2025-04-11,54690.0,54690.0,52520.0,54690.0,2260184,False,60545.0,62577.2,37.16755539423252,6.42148277875072,1278326.15,1,1,24.761405700306323,0.0,0.5119765953556409,0.6948253794112269,6.545986469189979
GAS,2025-10-22,57200.0,59000.0,57200.0,59000.0,1023700,False,59980.0,62304.8,42.68933028782318,0.6825938566553003,556850.0,1,1,16.890587394754267,0.5084745762711864,2.0338983050847457,6.779661016949152,5.423728813559322
GVR,2021-04-28,22170.0,23000.0,22170.0,23000.0,3108300,False,24472.5,,37.93955987541062,3.092783505154628,3007775.0,1,1,25.030434686121296,1.0,-0.826086956521739,5.173913043478261,14.956521739130435
GVR,2022-01-20,30280.0,30750.0,29720.0,30380.0,1480700,False,34107.0,35033.4,32.186419325917974,-2.2522522522522515,3433775.0,1,1,27.556260005665724,-3.8512179065174457,-5.562870309414088,3.390388413429888,3.686635944700461
GVR,2022-01-25,27290.0,29300.0,27290.0,29210.0,1582600,False,33039.0,34472.6,32.566617702489445,-3.8512179065174457,3156925.0,1,1,25.825973665087393,-0.17117425539198905,5.5802807257788425,6.710030811365971,14.241698048613488
GVR,2022-04-26,24770.0,26640.0,23930.0,26640.0,2034200,False,31606.0,32064.6,33.32943798167861,-6.5591020694493185,3088695.0,1,1,28.52304983880844,1.2387387387387387,-1.0510510510510511,-19.66966966966967,-11.073573573573574
GVR,2022-05-17,20000.0,21820.0,19630.0,21820.0,2212800,False,25878.5,29940.6,31.395294684965585,1.9626168224299079,2391845.0,1,1,23.117437842934418,1.5123739688359303,3.4372135655362053,7.928505957836847,6.003666361136572
GVR,2022-10-17,15740.0,15930.0,15350.0,15930.0,1247482,False,18415.0,21373.2,30.879307176366666,4.049640757674733,1403491.75,1,1,29.625893590285422,-2.3854362837413685,-15.379786566227244,-13.245448838669176,-35.2165725047081
GVR,2022-10-27,13100.0,13820.0,13050.0,13820.0,1512575,False,15637.0,19947.8,30.859038364061707,2.522255192878342,1568066.15,1,1,22.64937183036662,0.6512301013024602,-1.085383502170767,-13.892908827785819,-9.696092619392186
GVR,2022-11-09,12760.0,13000.0,12380.0,12760.0,963957,False,14055.5,18202.4,32.479293365563926,-0.3903200624512104,1416476.0,1,1,29.98710229695356,-19.122257053291534,-19.5141065830721,-5.6426332288401255,5.2507836990595615
GVR,2022-11-17,10510.0,10940.0,10460.0,10940.0,1831171,False,12530.0,16570.2,33.502668149214784,6.007751937984507,1678761.4,1,1,27.463160683885114,10.511882998171847,14.076782449725778,29.798903107861058,36.83729433272395
GVR,2023-08-23,18710.0,18810.0,18380.0,18430.0,1001652,False,20474.0,19937.2,31.46533755177103,-3.2545931758530156,2813494.3,1,1,29.20734222540682,5.154639175257731,7.759088442756376,18.17688551275095,13.781877373846987
GVR,2024-10-28,31550.0,31940.0,31360.0,31750.0,2185363,False,34157.0,34261.4,30.93373394245415,-2.9645476772616086,2973814.8,1,1,27.958349719443447,1.2283464566929132,-2.9291338582677167,2.771653543307098,-4.062992125984252
GVR,2024-11-05,31060.0,31600.0,30920.0,31360.0,2157211,False,33280.5,33960.8,35.22992728652004,-2.426882389545737,2818069.55,1,1,29.1117433592615,2.4872448979591835,2.4872448979591835,-4.432397959183673,-2.8698979591836737
GVR,2025-01-15,27750.0,27850.0,27460.0,27800.0,680829,False,29385.0,30423.8,31.67524863248602,0.6881564650488947,1528965.0,1,1,24.75008934559729,1.7985611510791366,-0.6834532374100719,4.424460431654676,12.23021582733813
GVR,2025-04-14,26870.0,26920.0,25440.0,25830.0,4549466,False,30774.0,30982.0,31.144050566286158,9.402795425667087,3970867.65,1,1,29.934876147615103,-7.626790553619822,-9.523809523809524,-10.29810298102981,7.239643825009678
GVR,2025-04-18,24450.0,24450.0,24150.0,24150.0,3255112,False,28844.5,30572.0,30.807274569510906,0.37406483790523026,4142323.35,1,1,29.053453865536394,-5.507246376811594,-2.857142857142857,1.4492753623188406,11.469979296066253
GVR,2025-04-23,22530.0,23270.0,21390.0,22820.0,6049790,False,27161.5,30218.2,30.580051227089616,-5.507246376811592,4358469.4,1,1,25.50203653817838,1.5337423312883436,7.361963190184049,20.77125328659071,24.62751971954426
